#{"t_start": 1701340968.9505587, "env_id": "None"}
r,l,t
-634620.754167,2023,37664.553925
-684814.219078,2023,37741.797997
-639520.4745,2025,37819.236001
-737328.155669,2028,37896.780786
-984987.041616,2044,37974.893057
-766176.558511,2026,38052.223768
-691611.04294,2025,38129.666226
-1060852.783265,2199,38213.456876
-1004084.391525,2067,38292.65767
-671914.738916,2025,38370.596378
-673300.491777,2024,38448.012527
-645520.406236,2021,38525.351032
-678865.873594,2022,38602.529076
-641049.728734,2021,38679.753855
-609960.852372,2019,38756.815897
-643896.35655,2022,38833.968486
-672362.908424,2022,38911.285619
-669861.483317,2022,38988.423687
-559171.965625,2022,39065.953074
-624739.526917,2020,39142.858481
-623619.964898,2018,39220.34137
-672202.890873,2016,39297.64255
-713370.526898,2017,39374.476001
-707418.420312,2016,39451.423601
-696476.809519,2018,39528.679546
-718240.824086,2015,39606.01682
-719030.476062,2016,39683.375799
-699320.395987,2015,39761.123513
-727829.9143,2013,39838.02307
-723523.307097,2017,39915.104263
-715425.625786,2015,39992.287079
-707161.557781,2017,40069.478313
-718127.618006,2014,40146.728838
-711111.471071,2016,40224.241713
-711252.455307,2016,40301.309592
-707300.298038,2015,40378.327409
-711472.221506,2017,40455.722142
-709395.794169,2017,40532.898981
-752312.390188,2015,40610.349386
-743317.958207,2013,40687.430017
-725653.443538,2014,40764.507358
-714759.196842,2015,40841.422826
-731118.114591,2015,40918.215878
-710487.367319,2014,40995.173673
-724863.491735,2014,41071.963044
-726818.779821,2015,41149.227173
-721142.438232,2015,41226.036775
-728747.767509,2016,41303.258014
-684811.567351,2017,41380.710103
-701096.713763,2017,41458.26616
-700567.480106,2017,41535.766418
-651488.959304,2017,41612.947073
-807172.313865,2018,41690.080104
-672123.568013,2027,41767.405819
-764095.392073,2012,41844.343558
-717365.549472,2018,41921.254943
-747355.210934,2013,41998.586889
-1361483.919314,2116,42079.536693
-865896.522001,2006,42156.277011
-864738.372686,2013,42233.154631
-847802.140954,2012,42310.260319
-823892.78406,2022,42388.05135
-1800936.668885,1371,42441.728786
-900260.507046,2019,42519.151087
-790490.676432,2018,42596.175328
-780943.495968,2017,42673.356805
-797218.58243,2018,42750.293422
-814602.620902,2017,42827.539672
-743013.858013,2018,42905.225423
-735354.970966,2022,42982.563177
-762526.477666,2023,43059.517691
-747781.681541,2025,43136.929456
-753647.01534,2025,43214.107488
-882962.011413,2010,43291.119962
-1452650.649717,1373,43344.702052
-1187424.449805,1062,43386.911637
-810043.504995,2031,43464.50631
-1002180.092796,2016,43541.582244
-833679.207725,2025,43618.887885
-859221.086276,2027,43696.558278
-824553.390714,2028,43774.571289
-1021245.248335,2037,43852.271002
-1184327.198183,2064,43931.454185
-2020796.558185,1340,43984.100207
-1122508.365529,2044,44062.495442
-2038367.287635,1374,44115.960307
-1206631.109592,2053,44194.390225
-1200069.472846,2031,44272.354503
-1145178.961895,2036,44350.438959
-1078669.384813,2060,44429.064694
-1032543.923822,2033,44506.39206
-1022654.177193,2032,44584.183502
-891615.703093,2020,44661.571505
-923123.906899,2022,44738.846852
-854898.372344,2026,44816.198774
-798031.421008,2026,44893.629618
-800568.009916,2018,44970.943587
-768151.526992,2034,45048.923117
-810147.890436,2296,45136.564273
-744795.790129,2094,45216.658766
-871697.356107,2040,45294.542424
-851197.50037,2046,45372.501287
-899261.624188,2031,45450.053509
-879591.616311,2025,45527.473464
-932349.9504,2024,45605.154296
-708578.511498,574,45629.810899
-1143573.620493,821,45663.14767
-1108844.981063,2068,45742.174916
-1031328.284256,2003,45818.574469
-919479.327001,2039,45896.453217
-863140.534144,2043,45974.781177
-6569503.554758,3925,46121.520375
-1144827.795665,2015,46198.569401
-1274288.36968,2016,46275.653396
-1238780.34248,2010,46352.434303
-1390403.089392,2001,46429.257135
-1319422.663962,2018,46506.769017
-1298610.313076,2019,46583.92275
-1223617.516551,2001,46660.135919
-1037362.499238,2024,46737.409826
-1179933.670826,2007,46814.224222
-900123.830535,2000,46890.844105
-1367979.004918,1996,46967.694481
-1415503.579382,1998,47043.832029
-1488556.479972,2001,47120.354141
-1928447.907898,1995,47196.392604
-1926947.705428,1999,47272.901855
-1932083.47376,1998,47349.430556
-1863799.341252,1998,47426.044004
-1885692.259092,2000,47502.831466
-1878327.936391,2002,47579.234611
-1873438.295378,2000,47655.671461
-1896768.965921,2000,47732.22566
-1905681.389876,2005,47809.039803
-1943134.402929,2015,47886.143723
-1870567.450137,2012,47963.088424
-1875406.76671,2095,48043.173307
-1792345.800205,2064,48122.264664
-2263673.286329,1916,48195.830038
-1816600.279476,2148,48278.265488
-3622689.013305,2295,48365.575806
-1818795.815603,2044,48443.814191
-1686743.083018,2046,48521.778562
-779811.560436,2054,48600.191792
-1863968.462241,2052,48678.540092
-2013129.755106,2072,48757.846021
-1555824.608938,2043,48836.172833
-1039919.321071,2015,48913.640348
-915817.602989,2044,48991.793117
-883062.150923,2027,49069.375565
-976896.391477,2030,49147.29344
-1072481.699305,2020,49224.833102
-1021574.32385,2014,49301.807039
-1098620.041872,2017,49378.83276
-1040894.640169,2016,49456.041162
-1122257.048721,2026,49533.363909
-790273.646954,634,49560.034211
-1136041.41673,2020,49637.535719
-1158696.502195,2023,49715.157828
-1305299.937953,2038,49793.127149
-1151664.533489,1985,49869.032655
-1170375.308646,1266,49918.827516
-1083411.186397,1119,49963.089705
-1592299.647697,1997,50039.334454
-6100476.061662,3194,50159.276889
-1007455.775804,1014,50199.903882
-1002189.780572,1005,50239.990637
-5513217.989462,4289,50399.758012
-1518718.457184,2019,50477.216369
-1129578.047399,2036,50555.296022
-1077956.718089,2046,50633.891054
-1067729.151298,2068,50712.909729
-1102299.992637,2027,50790.536429
-1143092.055481,2031,50867.975188
-1194776.065726,2034,50946.071454
-1238745.444378,2055,51024.441957
-1391833.29169,2008,51101.268299
-1503400.12015,2032,51178.95105
-1276139.244164,2003,51255.303066
-1061854.289854,2012,51332.082304
-1232487.370537,1997,51408.439261
-2002458.600311,2000,51484.762033
-1149774.261939,2005,51561.594673
-1104285.674893,2006,51638.751908
-1127571.212372,2001,51715.449348
-1233594.243472,2015,51792.487666
-1769175.89945,2021,51869.59854
-1021893.287745,2030,51947.388891
-912907.773497,2036,52025.258562
-1597833.730274,2035,52103.310234
-1664216.316346,2037,52181.186214
-1686243.061072,2034,52259.075373
-1678073.358855,2052,52337.872146
-1724083.423401,2046,52416.063388
-1706520.309854,2049,52494.718498
-1698271.558748,2049,52573.517525
-1692622.669581,2039,52651.517667
-1697777.408484,2053,52730.387571
-1605106.984503,2039,52808.465086
-1597871.139843,2057,52887.056374
-1610316.935377,2030,52964.903028
-1752548.086286,2061,53043.822976
-1923481.00573,2060,53122.328453
-1588430.842707,2069,53201.270551
-1293499.59572,2101,53281.559609
-674020.452689,2027,53358.846864
-2125230.879662,1829,53429.192822
-691056.646554,2026,53506.438596
-1196039.287485,2025,53583.564773
-1205102.140218,2039,53661.586022
-1534032.406112,2064,53740.544647
-1263747.163493,2131,53822.053904
-808693.799233,2013,53899.047032
-970553.908413,2031,53976.945423
-966748.45314,2039,54055.196981
-974314.244129,2023,54132.712344
-1034455.338838,2029,54210.475685
-992435.03797,2032,54287.93949
-1087389.514602,2035,54366.132941
-1201572.689303,2030,54445.499395
-1101934.779419,2050,54524.175095
-1436249.954073,2070,54603.199886
-1139699.367652,2024,54680.734457
-1061518.969882,2030,54758.619936
-1028910.957607,2030,54836.502202
-1373057.137311,2047,54915.209441
-965586.747815,2037,54992.838505
-1059425.010983,2040,55071.220563
-1084490.940023,2060,55149.933838
-1476603.45581,1378,55203.995579
-916140.172901,2023,55281.473369
-876880.139202,2024,55359.105066
-871409.017409,2025,55436.389732
-911302.373261,2022,55517.806259
-767768.720646,2023,55595.177325
-833196.866472,2037,55673.216359
-848446.383933,2028,55751.314015
-826300.845688,2028,55829.05211
-795580.588852,2027,55906.257546
-910434.560439,2067,55985.324643
-719426.917,2025,56062.834215
-790024.314668,2026,56140.410711
-2169578.658785,2074,56220.043953
-748682.630903,2033,56297.709328
-746252.462193,2049,56375.935519
-757219.68066,2056,56454.704808
-711748.976571,2038,56533.063501
-663129.962977,2041,56611.308876
-714971.647851,2052,56690.011534
-779091.159166,2104,56770.321409
-888690.683871,2037,56847.929928
-923033.876584,2029,56925.020833
-1151357.810734,1998,57001.542964
-2259097.345039,2054,57080.098871
-1739344.652342,2047,57158.380455
-2312294.298891,2063,57237.200031
-2635550.270575,2119,57317.899958
-1201081.761583,851,57352.531651
-2504715.751777,1578,57413.866922
-2516160.377108,1791,57482.901446
-788302.771496,2062,57561.787463
-837966.346398,2053,57640.291711
-850498.143929,2073,57719.181983
-766374.569799,2041,57797.380984
-850139.658358,2065,57876.564185
-818268.060061,2043,57954.616956
-766301.686016,2092,58034.43263
-829253.477427,2083,58114.126293
-1117273.866616,2091,58193.720137
-878277.751644,2090,58273.559761
-870701.877507,2046,58351.995098
-1039852.826024,2109,58432.768976
-820821.562763,2047,58511.117713
-847844.735717,2043,58589.53666
-927304.660341,2040,58667.254449
-808464.840003,2081,58747.102327
-762505.473209,2056,58825.675906
-790058.530426,2047,58903.770237
-1971717.287291,2076,58983.302948
-668820.682904,695,59013.390316
-694625.188174,2043,59091.29195
-692238.825002,2031,59169.081736
-664879.388486,2029,59246.657467
-1832941.37151,2044,59324.728238
-745082.74926,2032,59402.73907
-613752.046546,2028,59480.265631
-722797.768284,2029,59557.898287
-763370.720998,2031,59635.628915
-750812.229507,2029,59713.198302
-772486.496159,2040,59791.14878
-723891.000146,2036,59868.840267
-1615305.696669,2039,59947.025119
-2005660.833142,2087,60026.777856
-2773339.924687,2780,60131.734744
-1854453.555715,2149,60213.436114
-1689962.380209,2107,60293.823381
-913185.00313,2060,60372.778578
-1591819.626944,2041,60450.955111
-1986421.426008,2055,60529.556355
-1640364.291857,2039,60607.447104
-1058629.019879,2029,60685.36905
-1735821.584953,2030,60763.022809
-1998989.975541,2045,60841.353634
-1822430.105221,2049,60920.305274
-1561502.151043,2045,60998.441712
-759852.237923,2040,61076.495081
-1236799.260821,2037,61153.97971
-1545293.122997,2046,61232.024822
-18235939.727186,6447,61471.130823
-736581.889243,2032,61549.103757
-711923.336946,2038,61626.966347
-706807.870677,2038,61705.003166
-715485.788176,2037,61782.851644
-719956.922685,2037,61860.773033
-708915.809376,2041,61938.835703
-747048.370756,2040,62017.118958
-751421.353692,2034,62094.61598
-683958.915556,2037,62172.692624
-711150.878535,2031,62250.130035
-704490.307384,2032,62327.776616
-762901.378411,2026,62405.819243
-729343.962158,2027,62483.33279
-779109.694874,2028,62560.645654
-781967.436781,2028,62638.121217
