`,Time,x,y,z,traj_tx,traj_ty,traj_tz
366,3.66,448.5923724,-12.22230973,0.68545907,447.9944358,-12.25,0
367,3.67,448.7256191,-12.22236542,0.685485282,448.12758,-12.25,0
368,3.68,448.8588492,-12.22242311,0.685481396,448.260682,-12.25,0
369,3.69,448.9920625,-12.22248288,0.685450113,448.3937428,-12.25,0
370,3.7,449.1252587,-12.22254482,0.685393404,448.5267636,-12.25,0
371,3.71,449.2584375,-12.22260898,0.685312641,448.6597467,-12.25,0
372,3.72,449.3915986,-12.22267538,0.685208907,448.7926948,-12.25,0
373,3.73,449.5247419,-12.22274404,0.685083273,448.9256108,-12.25,0
374,3.74,449.6578671,-12.22281495,0.684936964,449.0584977,-12.25,0
375,3.75,449.7909742,-12.22288809,0.684771423,449.1913582,-12.25,0
376,3.76,449.924063,-12.22296341,0.684588323,449.3241948,-12.25,0
377,3.77,450.0571333,-12.22304085,0.684389497,449.4570098,-12.25,0
378,3.78,450.190185,-12.22312036,0.684176865,449.5898056,-12.25,0
379,3.79,450.323218,-12.22320187,0.683952393,449.7225843,-12.25,0
380,3.8,450.4562321,-12.22328529,0.683718066,449.8553479,-12.25,0
381,3.81,450.5892273,-12.22337057,0.683475901,449.9880981,-12.25,0
382,3.82,450.7222033,-12.22345763,0.683227915,450.1208367,-12.25,0
383,3.83,450.8551601,-12.2235464,0.682976144,450.2535652,-12.25,0
384,3.84,450.9880979,-12.22363683,0.68272261,450.3862853,-12.25,0
385,3.85,451.1210211,-12.22372886,0.682469605,450.5190046,-12.25,0
386,3.86,451.2539383,-12.22382242,0.682219853,450.6517338,-12.25,0
387,3.87,451.3868581,-12.22391748,0.681976436,450.7844837,-12.25,0
388,3.88,451.5197894,-12.22401397,0.681742506,450.9172642,-12.25,0
389,3.89,451.6527407,-12.22411184,0.681520907,451.0500855,-12.25,0
390,3.9,451.7857206,-12.22421098,0.681314039,451.1829576,-12.25,0
391,3.91,451.918738,-12.2243113,0.68112388,451.3158902,-12.25,0
392,3.92,452.0518015,-12.22441267,0.680952077,451.4488934,-12.25,0
393,3.93,452.1849198,-12.22451497,0.68079998,451.5819766,-12.25,0
394,3.94,452.3181014,-12.22461807,0.680668671,451.715149,-12.25,0
395,3.95,452.4513506,-12.2247218,0.680558757,451.8484134,-12.25,0
396,3.96,452.5846674,-12.22482601,0.680470238,451.9817689,-12.25,0
397,3.97,452.7180518,-12.22493051,0.680402581,452.1152148,-12.25,0
398,3.98,452.8515041,-12.22503516,0.680354939,452.2487504,-12.25,0
399,3.99,452.9850242,-12.22513983,0.680326571,452.3823749,-12.25,0
400,4,453.1186123,-12.22524438,0.680317273,452.5160871,-12.25,0
401,4.01,453.2522686,-12.22534871,0.680326946,452.6498858,-12.25,0
402,4.02,453.3859931,-12.22545272,0.680355469,452.7837689,-12.25,0
403,4.03,453.519786,-12.22555634,0.680402704,452.9177343,-12.25,0
404,4.04,453.6536473,-12.22565954,0.680468455,453.0517796,-12.25,0
405,4.05,453.7875772,-12.22576229,0.68055242,453.1859025,-12.25,0
406,4.06,453.9215756,-12.22586457,0.680654145,453.3201009,-12.25,0
407,4.07,454.0556428,-12.2259664,0.68077298,453.4543728,-12.25,0
408,4.08,454.1897788,-12.22606778,0.680908054,453.5887165,-12.25,0
409,4.09,454.3239838,-12.22616876,0.681058282,453.7231301,-12.25,0
410,4.1,454.4582578,-12.22626934,0.681222389,453.857612,-12.25,0
411,4.11,454.5926009,-12.22636958,0.68139894,453.9921606,-12.25,0
412,4.12,454.7270133,-12.2264695,0.681586368,454.1267747,-12.25,0
413,4.13,454.8614949,-12.22656913,0.681783018,454.2614528,-12.25,0
414,4.14,454.9960459,-12.2266685,0.681987155,454.3961939,-12.25,0
415,4.15,455.1306664,-12.22676765,0.682196985,454.5309969,-12.25,0
416,4.16,455.2653563,-12.22686658,0.682410682,454.6658612,-12.25,0
417,4.17,455.4001158,-12.22696533,0.682626406,454.8007858,-12.25,0
418,4.18,455.5349448,-12.2270639,0.682842338,454.9357703,-12.25,0
419,4.19,455.6698434,-12.22716233,0.683056687,455.0708142,-12.25,0
420,4.2,455.8048117,-12.22726064,0.683267688,455.2059171,-12.25,0
421,4.21,455.9398497,-12.22735884,0.683473646,455.3410787,-12.25,0
422,4.22,456.0749573,-12.22745696,0.683672941,455.476299,-12.25,0
423,4.23,456.2101347,-12.22755504,0.683864043,455.6115778,-12.25,0
424,4.24,456.3453817,-12.22765312,0.684045534,455.7469151,-12.25,0
425,4.25,456.4806985,-12.22775124,0.68421612,455.882311,-12.25,0
426,4.26,456.616085,-12.22784944,0.684374628,456.0177657,-12.25,0
427,4.27,456.7515412,-12.22794778,0.684520012,456.1532794,-12.25,0
428,4.28,456.887067,-12.22804632,0.684651373,456.2888524,-12.25,0
429,4.29,457.0226626,-12.22814511,0.684767957,456.4244849,-12.25,0
430,4.3,457.1583278,-12.22824422,0.684869142,456.5601773,-12.25,0
431,4.31,457.2940626,-12.22834371,0.684954444,456.6959299,-12.25,0
432,4.32,457.429867,-12.22844364,0.685023519,456.8317433,-12.25,0
433,4.33,457.565741,-12.22854407,0.685076161,456.9676178,-12.25,0
434,4.34,457.7016845,-12.22864506,0.685112304,457.1035539,-12.25,0
435,4.35,457.8376975,-12.22874666,0.685132014,457.2395521,-12.25,0
436,4.36,457.9737801,-12.22884891,0.685135539,457.3756129,-12.25,0
437,4.37,458.109932,-12.22895187,0.685123434,457.5117368,-12.25,0
438,4.38,458.2461534,-12.22905555,0.685096312,457.6479245,-12.25,0
439,4.39,458.382444,-12.22916,0.685054854,457.7841766,-12.25,0
440,4.4,458.518804,-12.22926523,0.684999861,457.9204935,-12.25,0
441,4.41,458.6552332,-12.22937125,0.684932264,458.0568758,-12.25,0
442,4.42,458.7917316,-12.22947809,0.684853095,458.1933242,-12.25,0
443,4.43,458.9282991,-12.22958573,0.684763465,458.329839,-12.25,0
444,4.44,459.0649357,-12.22969419,0.684664519,458.466421,-12.25,0
445,4.45,459.2016412,-12.22980344,0.684557421,458.6030707,-12.25,0
446,4.46,459.3384158,-12.22991349,0.684443334,458.7397884,-12.25,0
447,4.47,459.4752592,-12.2300243,0.684323415,458.8765747,-12.25,0
448,4.48,459.6121716,-12.23013585,0.684198801,459.01343,-12.25,0
449,4.49,459.7491528,-12.23024813,0.684070601,459.1503547,-12.25,0
450,4.5,459.8862028,-12.2303611,0.683939895,459.2873492,-12.25,0
451,4.51,460.0233216,-12.23047472,0.683807734,459.4244137,-12.25,0
452,4.52,460.1605091,-12.23058897,0.683675129,459.5615486,-12.25,0
453,4.53,460.2977653,-12.23070381,0.68354306,459.6987542,-12.25,0
454,4.54,460.4350902,-12.2308192,0.683412449,459.8360306,-12.25,0
455,4.55,460.5724838,-12.23093511,0.683284163,459.9733781,-12.25,0
456,4.56,460.709946,-12.23105149,0.683159013,460.1107969,-12.25,0
457,4.57,460.8474768,-12.23116831,0.683037744,460.248287,-12.25,0
458,4.58,460.9850762,-12.23128552,0.682921045,460.3858488,-12.25,0
459,4.59,461.1227442,-12.23140309,0.68280954,460.5234821,-12.25,0
460,4.6,461.2604807,-12.23152097,0.68270378,460.6611872,-12.25,0
461,4.61,461.3982858,-12.23163913,0.682604247,460.798964,-12.25,0
462,4.62,461.5361594,-12.23175752,0.682511352,460.9368126,-12.25,0
463,4.63,461.6741015,-12.23187611,0.682425439,461.0747329,-12.25,0
464,4.64,461.8121122,-12.23199485,0.682346782,461.2127251,-12.25,0
465,4.65,461.9501913,-12.23211371,0.68227559,461.3507889,-12.25,0
466,4.66,462.088339,-12.23223264,0.682212009,461.4889245,-12.25,0
467,4.67,462.2265552,-12.23235163,0.682156122,461.6271316,-12.25,0
468,4.68,462.3648399,-12.23247062,0.682107943,461.7654103,-12.25,0
469,4.69,462.5031931,-12.23258959,0.682067431,461.9037604,-12.25,0
470,4.7,462.6416148,-12.23270851,0.682034489,462.0421818,-12.25,0
471,4.71,462.7801051,-12.23282735,0.68200897,462.1806743,-12.25,0
472,4.72,462.9186638,-12.23294607,0.681990676,462.319238,-12.25,0
473,4.73,463.0572911,-12.23306467,0.681979368,462.4578726,-12.25,0
474,4.74,463.1959869,-12.2331831,0.681974764,462.5965779,-12.25,0
475,4.75,463.3347513,-12.23330136,0.681976545,462.7353539,-12.25,0
476,4.76,463.4735841,-12.23341942,0.681984378,462.8742003,-12.25,0
477,4.77,463.6124856,-12.23353728,0.681997972,463.0131172,-12.25,0
478,4.78,463.7514556,-12.23365491,0.682017014,463.1521042,-12.25,0
479,4.79,463.8904941,-12.23377231,0.682041149,463.2911614,-12.25,0
480,4.8,464.0296013,-12.23388947,0.682069999,463.4302885,-12.25,0
481,4.81,464.168777,-12.23400638,0.682103186,463.5694855,-12.25,0
482,4.82,464.3080213,-12.23412303,0.68214033,463.7087521,-12.25,0
483,4.83,464.4473341,-12.23423942,0.68218105,463.8480882,-12.25,0
484,4.84,464.5867155,-12.23435556,0.682224955,463.9874938,-12.25,0
485,4.85,464.7261655,-12.23447143,0.682271645,464.1269686,-12.25,0
486,4.86,464.8656841,-12.23458704,0.682320704,464.2665126,-12.25,0
487,4.87,465.0052713,-12.23470238,0.682371709,464.4061256,-12.25,0
488,4.88,465.1449272,-12.23481746,0.682424228,464.5458076,-12.25,0
489,4.89,465.2846516,-12.23493228,0.682477834,464.6855583,-12.25,0
490,4.9,465.4244446,-12.23504683,0.682532108,464.8253776,-12.25,0
491,4.91,465.5643063,-12.23516112,0.682586642,464.9652654,-12.25,0
492,4.92,465.7042366,-12.23527515,0.682641045,465.1052216,-12.25,0
493,4.93,465.8442356,-12.23538893,0.682694937,465.2452461,-12.25,0
494,4.94,465.9843032,-12.23550245,0.68274796,465.3853387,-12.25,0
495,4.95,466.1244394,-12.23561571,0.682799773,465.5254994,-12.25,0
496,4.96,466.2646443,-12.23572873,0.682850054,465.6657281,-12.25,0
497,4.97,466.4049178,-12.2358415,0.682898504,465.8060247,-12.25,0
498,4.98,466.54526,-12.23595402,0.682944847,465.946389,-12.25,0
499,4.99,466.6856708,-12.2360663,0.682988827,466.0868211,-12.25,0
500,5,466.8261503,-12.23617835,0.683030215,466.2273208,-12.25,0
501,5.01,466.9666984,-12.23629016,0.683068808,466.3678882,-12.25,0
502,5.02,467.1073152,-12.23640173,0.683104426,466.508523,-12.25,0
503,5.03,467.2480006,-12.23651308,0.68313692,466.6492254,-12.25,0
504,5.04,467.3887546,-12.2366242,0.683166166,466.7899952,-12.25,0
505,5.05,467.5295773,-12.23673508,0.683192065,466.9308325,-12.25,0
506,5.06,467.6704687,-12.23684575,0.683214549,467.0717372,-12.25,0
507,5.07,467.8114287,-12.23695618,0.683233572,467.2127093,-12.25,0
508,5.08,467.9524573,-12.23706639,0.683249115,467.3537488,-12.25,0
509,5.09,468.0935545,-12.23717636,0.683261187,467.4948557,-12.25,0
510,5.1,468.2347203,-12.23728611,0.683269817,467.63603,-12.25,0
511,5.11,468.3759547,-12.23739562,0.683275059,467.7772717,-12.25,0
512,5.12,468.5172577,-12.2375049,0.683276989,467.9185809,-12.25,0
513,5.13,468.6586293,-12.23761393,0.683275702,468.0599575,-12.25,0
514,5.14,468.8000695,-12.23772271,0.683271339,468.2014017,-12.25,0
515,5.15,468.9415783,-12.23783125,0.683264076,468.3429135,-12.25,0
516,5.16,469.0831556,-12.23793952,0.68325409,468.4844929,-12.25,0
517,5.17,469.2248014,-12.23804753,0.68324157,468.62614,-12.25,0
518,5.18,469.3665158,-12.23815527,0.683226725,468.7678548,-12.25,0
519,5.19,469.5082986,-12.23826273,0.68320978,468.9096375,-12.25,0
520,5.2,469.65015,-12.2383699,0.683190972,469.0514881,-12.25,0
521,5.21,469.7920699,-12.23847677,0.683170542,469.1934066,-12.25,0
522,5.22,469.9340582,-12.23858334,0.683148734,469.3353932,-12.25,0
523,5.23,470.076115,-12.2386896,0.683125788,469.4774478,-12.25,0
524,5.24,470.2182403,-12.23879553,0.683101934,469.6195707,-12.25,0
525,5.25,470.3604339,-12.23890114,0.683077401,469.7617618,-12.25,0
526,5.26,470.502696,-12.2390064,0.683052404,469.9040213,-12.25,0
527,5.27,470.6450265,-12.23911132,0.683027153,470.0463491,-12.25,0
528,5.28,470.7874254,-12.23921588,0.683001845,470.1887453,-12.25,0
529,5.29,470.9298927,-12.23932008,0.68297667,470.33121,-12.25,0
530,5.3,471.0724284,-12.2394239,0.682951805,470.4737432,-12.25,0
531,5.31,471.2150324,-12.23952734,0.682927414,470.616345,-12.25,0
532,5.32,471.3577048,-12.2396304,0.682903652,470.7590155,-12.25,0
533,5.33,471.5004455,-12.23973306,0.682880658,470.9017546,-12.25,0
534,5.34,471.6432546,-12.23983531,0.682858559,471.0445623,-12.25,0
535,5.35,471.786132,-12.23993716,0.68283747,471.1874388,-12.25,0
536,5.36,471.9290777,-12.24003859,0.682817489,471.330384,-12.25,0
537,5.37,472.0720917,-12.2401396,0.682798703,471.473398,-12.25,0
538,5.38,472.215174,-12.24024018,0.682781185,471.6164807,-12.25,0
539,5.39,472.3583246,-12.24034033,0.682764996,471.7596323,-12.25,0
540,5.4,472.5015435,-12.24044004,0.682750182,471.9028526,-12.25,0
541,5.41,472.6448307,-12.2405393,0.682736778,472.0461417,-12.25,0
542,5.42,472.7881862,-12.24063812,0.682724806,472.1894996,-12.25,0
543,5.43,472.9316099,-12.24073649,0.682714276,472.3329263,-12.25,0
544,5.44,473.0751019,-12.2408344,0.682705189,472.4764218,-12.25,0
545,5.45,473.2186622,-12.24093185,0.682697534,472.619986,-12.25,0
546,5.46,473.3622907,-12.24102884,0.68269129,472.763619,-12.25,0
547,5.47,473.5059875,-12.24112537,0.682686429,472.9073207,-12.25,0
548,5.48,473.6497525,-12.24122142,0.682682911,473.0510911,-12.25,0
549,5.49,473.7935857,-12.24131701,0.682680693,473.1949303,-12.25,0
550,5.5,473.9374872,-12.24141212,0.682679721,473.3388381,-12.25,0
551,5.51,474.0814569,-12.24150676,0.682679936,473.4828145,-12.25,0
552,5.52,474.2254948,-12.24160092,0.682681276,473.6268596,-12.25,0
553,5.53,474.369601,-12.2416946,0.682683676,473.7709732,-12.25,0
554,5.54,474.5137754,-12.2417878,0.682687081,473.9151554,-12.25,0
555,5.55,474.658018,-12.24188052,0.682691431,474.0594062,-12.25,0
556,5.56,474.8023288,-12.24197276,0.682696658,474.2037254,-12.25,0
557,5.57,474.9467078,-12.24206452,0.682702695,474.3481132,-12.25,0
558,5.58,475.091155,-12.2421558,0.682709473,474.4925694,-12.25,0
559,5.59,475.2356705,-12.24224659,0.682716923,474.637094,-12.25,0
560,5.6,475.3802541,-12.2423369,0.682724978,474.7816871,-12.25,0
561,5.61,475.5249059,-12.24242672,0.682733569,474.9263485,-12.25,0
562,5.62,475.6696259,-12.24251606,0.682742625,475.0710782,-12.25,0
563,5.63,475.8144141,-12.24260491,0.682752073,475.2158763,-12.25,0
564,5.64,475.9592704,-12.24269328,0.682761838,475.3607426,-12.25,0
565,5.65,476.104195,-12.24278116,0.682771847,475.5056772,-12.25,0
566,5.66,476.2491877,-12.24286855,0.682782023,475.65068,-12.25,0
567,5.67,476.3942486,-12.24295546,0.682792295,475.795751,-12.25,0
568,5.68,476.5393776,-12.24304188,0.68280259,475.9408902,-12.25,0
569,5.69,476.6845748,-12.24312781,0.68281284,476.0860975,-12.25,0
570,5.7,476.8298402,-12.24321325,0.682822979,476.2313729,-12.25,0
571,5.71,476.9751737,-12.24329821,0.682832945,476.3767164,-12.25,0
572,5.72,477.1205754,-12.24338268,0.682842678,476.522128,-12.25,0
573,5.73,477.2660452,-12.24346666,0.682852122,476.6676076,-12.25,0
574,5.74,477.4115831,-12.24355015,0.682861223,476.8131552,-12.25,0
575,5.75,477.5571892,-12.24363315,0.682869935,476.9587708,-12.25,0
576,5.76,477.7028634,-12.24371566,0.682878212,477.1044544,-12.25,0
577,5.77,477.8486058,-12.24379767,0.682886013,477.2502059,-12.25,0
578,5.78,477.9944162,-12.2438792,0.682893305,477.3960254,-12.25,0
579,5.79,478.1402948,-12.24396024,0.682900056,477.5419127,-12.25,0
580,5.8,478.2862415,-12.24404079,0.682906239,477.687868,-12.25,0
581,5.81,478.4322563,-12.24412084,0.682911834,477.8338911,-12.25,0
582,5.82,478.5783392,-12.24420041,0.682916823,477.9799822,-12.25,0
583,5.83,478.7244902,-12.24427947,0.682921196,478.1261411,-12.25,0
584,5.84,478.8707092,-12.24435805,0.682924944,478.2723679,-12.25,0
585,5.85,479.0169964,-12.24443613,0.682928064,478.4186625,-12.25,0
586,5.86,479.1633516,-12.24451372,0.682930559,478.5650249,-12.25,0
587,5.87,479.3097749,-12.24459082,0.682932434,478.7114553,-12.25,0
588,5.88,479.4562663,-12.24466742,0.682933698,478.8579534,-12.25,0
589,5.89,479.6028257,-12.24474352,0.682934365,479.0045194,-12.25,0
590,5.9,479.7494532,-12.24481913,0.682934453,479.1511532,-12.25,0
591,5.91,479.8961487,-12.24489424,0.682933985,479.2978549,-12.25,0
592,5.92,480.0429122,-12.24496885,0.682932994,479.4446245,-12.25,0
593,5.93,480.1897438,-12.24504297,0.682931511,479.5914618,-12.25,0
594,5.94,480.3366434,-12.24511659,0.682929572,479.7383671,-12.25,0
595,5.95,480.483611,-12.2451897,0.682927212,479.8853402,-12.25,0
596,5.96,480.6306466,-12.24526233,0.682924473,480.0323812,-12.25,0
597,5.97,480.7777502,-12.24533445,0.682921397,480.1794901,-12.25,0
598,5.98,480.9249219,-12.24540607,0.682918029,480.3266668,-12.25,0
599,5.99,481.0721614,-12.24547719,0.682914412,480.4739115,-12.25,0
600,6,481.219469,-12.24554781,0.682910589,480.621224,-12.25,0
601,6.01,481.3668446,-12.24561794,0.682906603,480.7686045,-12.25,0
602,6.02,481.5142881,-12.24568756,0.682902495,480.9160529,-12.25,0
603,6.03,481.6617995,-12.24575668,0.682898304,481.0635692,-12.25,0
604,6.04,481.8093789,-12.24582531,0.682894068,481.2111535,-12.25,0
605,6.05,481.9570263,-12.24589343,0.682889822,481.3588057,-12.25,0
606,6.06,482.1047415,-12.24596105,0.682885602,481.5065259,-12.25,0
607,6.07,482.2525247,-12.24602817,0.682881437,481.654314,-12.25,0
608,6.08,482.4003759,-12.2460948,0.682877359,481.8021701,-12.25,0
609,6.09,482.5482949,-12.24616092,0.682873396,481.9500941,-12.25,0
610,6.1,482.6962818,-12.24622655,0.682869572,482.0980861,-12.25,0
611,6.11,482.8443367,-12.24629168,0.68286591,482.246146,-12.25,0
612,6.12,482.9924594,-12.24635631,0.682862431,482.3942739,-12.25,0
613,6.13,483.14065,-12.24642044,0.682859154,482.5424698,-12.25,0
614,6.14,483.2889085,-12.24648408,0.682856093,482.6907336,-12.25,0
615,6.15,483.4372349,-12.24654722,0.682853263,482.8390654,-12.25,0
616,6.16,483.5856291,-12.24660986,0.682850674,482.9874652,-12.25,0
617,6.17,483.7340912,-12.24667202,0.682848334,483.1359328,-12.25,0
618,6.18,483.8826212,-12.24673367,0.682846249,483.2844685,-12.25,0
619,6.19,484.031219,-12.24679484,0.682844425,483.4330721,-12.25,0
620,6.2,484.1798846,-12.24685551,0.682842863,483.5817436,-12.25,0
621,6.21,484.3286181,-12.24691569,0.682841563,483.730483,-12.25,0
622,6.22,484.4774194,-12.24697537,0.682840523,483.8792904,-12.25,0
623,6.23,484.6262885,-12.24703457,0.682839739,484.0281657,-12.25,0
624,6.24,484.7752255,-12.24709329,0.682839207,484.1771089,-12.25,0
625,6.25,484.9242303,-12.24715151,0.682838919,484.32612,-12.25,0
626,6.26,485.0733028,-12.24720925,0.682838868,484.4751989,-12.25,0
627,6.27,485.2224432,-12.2472665,0.682839043,484.6243458,-12.25,0
628,6.28,485.3716514,-12.24732326,0.682839435,484.7735605,-12.25,0
629,6.29,485.5209273,-12.24737955,0.682840032,484.9228431,-12.25,0
630,6.3,485.670271,-12.24743535,0.682840823,485.0721936,-12.25,0
631,6.31,485.8196825,-12.24749067,0.682841798,485.2216118,-12.25,0
632,6.32,485.9691618,-12.24754551,0.682842947,485.371098,-12.25,0
633,6.33,486.1187089,-12.24759988,0.682844257,485.5206519,-12.25,0
634,6.34,486.2683237,-12.24765376,0.682845715,485.6702736,-12.25,0
635,6.35,486.4180062,-12.24770718,0.682847311,485.8199632,-12.25,0
636,6.36,486.5677566,-12.24776011,0.682849031,485.9697205,-12.25,0
637,6.37,486.7175746,-12.24781258,0.682850863,486.1195456,-12.25,0
638,6.38,486.8674604,-12.24786457,0.682852795,486.2694385,-12.25,0
639,6.39,487.0174139,-12.24791609,0.682854813,486.4193992,-12.25,0
640,6.4,487.1674352,-12.24796714,0.682856904,486.5694275,-12.25,0
641,6.41,487.3175241,-12.24801773,0.682859055,486.7195237,-12.25,0
642,6.42,487.4676808,-12.24806785,0.682861252,486.8696875,-12.25,0
643,6.43,487.6179052,-12.24811751,0.682863481,487.0199191,-12.25,0
644,6.44,487.7681973,-12.2481667,0.682865729,487.1702184,-12.25,0
645,6.45,487.9185571,-12.24821543,0.682867982,487.3205854,-12.25,0
646,6.46,488.0689845,-12.24826371,0.682870228,487.47102,-12.25,0
647,6.47,488.2194797,-12.24831152,0.682872456,487.6215224,-12.25,0
648,6.48,488.3700425,-12.24835888,0.682874652,487.7720924,-12.25,0
649,6.49,488.520673,-12.24840579,0.682876808,487.92273,-12.25,0
650,6.5,488.6713712,-12.24845224,0.682878911,488.0734354,-12.25,0
651,6.51,488.8221371,-12.24849824,0.682880952,488.2242083,-12.25,0
652,6.52,488.9729706,-12.2485438,0.682882923,488.3750489,-12.25,0
653,6.53,489.1238717,-12.2485889,0.682884815,488.5259571,-12.25,0
654,6.54,489.2748405,-12.24863356,0.682886621,488.6769329,-12.25,0
655,6.55,489.4258769,-12.24867778,0.682888333,488.8279763,-12.25,0
656,6.56,489.576981,-12.24872155,0.682889947,488.9790873,-12.25,0
657,6.57,489.7281527,-12.24876489,0.682891458,489.1302659,-12.25,0
658,6.58,489.879392,-12.24880778,0.68289286,489.281512,-12.25,0
659,6.59,490.0306989,-12.24885024,0.682894153,489.4328258,-12.25,0
660,6.6,490.1820734,-12.24889226,0.682895332,489.5842071,-12.25,0
661,6.61,490.3335155,-12.24893385,0.682896396,489.7356559,-12.25,0
662,6.62,490.4850252,-12.24897501,0.682897346,489.8871723,-12.25,0
663,6.63,490.6366025,-12.24901574,0.682898181,490.0387563,-12.25,0
664,6.64,490.7882474,-12.24905604,0.682898902,490.1904078,-12.25,0
665,6.65,490.9399599,-12.24909592,0.68289951,490.3421268,-12.25,0
666,6.66,491.0917399,-12.24913537,0.682900009,490.4939134,-12.25,0
667,6.67,491.2435875,-12.2491744,0.682900401,490.6457675,-12.25,0
668,6.68,491.3955027,-12.24921301,0.682900691,490.7976891,-12.25,0
669,6.69,491.5474854,-12.2492512,0.682900882,490.9496782,-12.25,0
670,6.7,491.6995356,-12.24928897,0.682900983,491.1017348,-12.25,0
671,6.71,491.8516534,-12.24932633,0.682900998,491.253859,-12.25,0
672,6.72,492.0038387,-12.24936328,0.682900934,491.4060506,-12.25,0
673,6.73,492.1560916,-12.24939982,0.682900799,491.5583098,-12.25,0
674,6.74,492.3084119,-12.24943594,0.6829006,491.7106364,-12.25,0
675,6.75,492.4607998,-12.24947166,0.682900346,491.8630305,-12.25,0
676,6.76,492.6132552,-12.24950698,0.682900044,492.0154921,-12.25,0
677,6.77,492.7657781,-12.2495419,0.682899702,492.1680212,-12.25,0
678,6.78,492.9183684,-12.24957641,0.682899329,492.3206178,-12.25,0
