time,ang,vel,acc,x,y,yaw,carv,alHori,roll
1.9,0.007781075,-0.077871223,-1.038775338,425.3865528,-12.24962979,-0.001114158,11.41799397,0.060890793,0.00054875
1.91,0.008496425,-0.087497241,-0.911234644,425.5008799,-12.24975014,-0.001124875,11.44476656,0.059435847,0.000548396
1.92,0.009211774,-0.095830163,-0.783073144,425.6154747,-12.24986476,-0.001133525,11.47152892,0.057663982,0.000545556
1.93,0.009927123,-0.102975504,-0.668110246,425.7303371,-12.24997383,-0.001139898,11.4982821,0.055714605,0.000540327
1.94,0.010642472,-0.108950254,-0.551906144,425.8454669,-12.25007752,-0.001143806,11.52502386,0.053729403,0.000532778
1.95,0.011357821,-0.113819565,-0.445558386,425.9608641,-12.25017604,-0.001145085,11.55175228,0.051798159,0.00052299
1.96,0.01207317,-0.117727287,-0.356093046,426.0765285,-12.25026957,-0.001143593,11.57846637,0.049981242,0.000511096
1.97,0.012788519,-0.120813226,-0.278683348,426.1924599,-12.2503583,-0.001139213,11.60516576,0.048361551,0.000497287
1.98,0.013503869,-0.123210537,-0.215629457,426.3086582,-12.25044238,-0.00113185,11.63185063,0.046987108,0.000481816
1.99,0.014219218,-0.125056774,-0.165613937,426.4251233,-12.25052195,-0.001121434,11.65852163,0.04591559,0.000464987
2,0.014395769,-0.12621094,-0.062319225,426.541855,-12.25059712,-0.001107917,11.68517963,0.044986879,0.000447141
2.01,0.014572321,-0.125753361,0.114573251,426.6588531,-12.25066798,-0.001091293,11.7118255,0.044097059,0.000428618
2.02,0.014748872,-0.123674105,0.265377846,426.7761177,-12.25073463,-0.001071602,11.73846002,0.043297297,0.000409729
2.03,0.014925424,-0.120317564,0.377746852,426.8936485,-12.25079715,-0.001048925,11.76508383,0.042635001,0.00039078
2.04,0.015101975,-0.116043219,0.455921023,427.0114455,-12.25085559,-0.001023378,11.79169757,0.04208822,0.000372076
2.05,0.015278527,-0.111174478,0.504191525,427.1295086,-12.25091002,-0.000995102,11.81830182,0.041771861,0.000353902
2.06,0.015455078,-0.105970796,0.527875486,427.2478376,-12.25096045,-0.000964263,11.84489712,0.041566927,0.000336535
2.07,0.01563163,-0.100674826,0.527950859,427.3664326,-12.25100692,-0.000931041,11.87148399,0.041548936,0.000320253
2.08,0.015808181,-0.09549495,0.509039943,427.4852933,-12.2510494,-0.000895628,11.89806292,0.041701803,0.000305308
2.09,0.015984733,-0.090596089,0.471961586,427.604419,-12.25108787,-0.000858221,11.92422195,0.041836758,0.000291909
2.1,0.015593869,-0.086945176,0.264085338,427.7237893,-12.25112229,-0.00081901,11.94697563,0.041791402,0.000280143
