,Time,tx,ty
8014,80.14,-30.74732384,1088.242879
8015,80.15,-30.75417331,1088.381684
8016,80.16,-30.76096314,1088.520493
8017,80.17,-30.7676934,1088.659303
8018,80.18,-30.77436414,1088.798116
8019,80.19,-30.78097543,1088.936932
8020,80.2,-30.78752734,1089.07575
8021,80.21,-30.79401995,1089.214571
8022,80.22,-30.80045332,1089.353394
8023,80.23,-30.80682756,1089.49222
8024,80.24,-30.81314276,1089.631048
8025,80.25,-30.819399,1089.769878
8026,80.26,-30.8255964,1089.908711
8027,80.27,-30.83173505,1090.047546
8028,80.28,-30.83781508,1090.186383
8029,80.29,-30.8438366,1090.325223
8030,80.3,-30.84979973,1090.464065
8031,80.31,-30.8557046,1090.602909
8032,80.32,-30.86155134,1090.741755
8033,80.33,-30.8673401,1090.880603
8034,80.34,-30.87307101,1091.019454
8035,80.35,-30.87874421,1091.158307
8036,80.36,-30.88435988,1091.297161
8037,80.37,-30.88991815,1091.436018
8038,80.38,-30.8954192,1091.574877
8039,80.39,-30.90086319,1091.713737
8040,80.4,-30.90625029,1091.8526
8041,80.41,-30.91158068,1091.991465
8042,80.42,-30.91685453,1092.130331
8043,80.43,-30.92207205,1092.269199
8044,80.44,-30.9272334,1092.408069
8045,80.45,-30.93233879,1092.546941
8046,80.46,-30.93738841,1092.685815
8047,80.47,-30.94238247,1092.824691
8048,80.48,-30.94732117,1092.963568
8049,80.49,-30.95220471,1093.102447
8050,80.5,-30.95703332,1093.241328
8051,80.51,-30.9618072,1093.38021
8052,80.52,-30.96652658,1093.519094
8053,80.53,-30.97119169,1093.657979
8054,80.54,-30.97580274,1093.796866
8055,80.55,-30.98035998,1093.935755
8056,80.56,-30.98486363,1094.074645
8057,80.57,-30.98931394,1094.213536
8058,80.58,-30.99371114,1094.352429
8059,80.59,-30.99805549,1094.491324
8060,80.6,-31.00234722,1094.63022
8061,80.61,-31.0065866,1094.769117
8062,80.62,-31.01077387,1094.908016
8063,80.63,-31.0149093,1095.046916
8064,80.64,-31.01899314,1095.185817
8065,80.65,-31.02302566,1095.32472
8066,80.66,-31.02700714,1095.463623
8067,80.67,-31.03093782,1095.602528
8068,80.68,-31.034818,1095.741435
8069,80.69,-31.03864795,1095.880342
8070,80.7,-31.04242794,1096.019251
8071,80.71,-31.04615826,1096.158161
8072,80.72,-31.04983919,1096.297072
8073,80.73,-31.05347103,1096.435984
8074,80.74,-31.05705404,1096.574897
8075,80.75,-31.06058854,1096.713811
8076,80.76,-31.06407481,1096.852726
8077,80.77,-31.06751315,1096.991643
8078,80.78,-31.07090385,1097.13056
8079,80.79,-31.07424722,1097.269478
8080,80.8,-31.07754355,1097.408398
8081,80.81,-31.08079314,1097.547318
8082,80.82,-31.0839963,1097.686239
8083,80.83,-31.08715334,1097.825161
8084,80.84,-31.09026455,1097.964084
8085,80.85,-31.09333026,1098.103008
8086,80.86,-31.09635076,1098.241933
8087,80.87,-31.09932637,1098.380859
8088,80.88,-31.1022574,1098.519785
8089,80.89,-31.10514417,1098.658712
8090,80.9,-31.10798698,1098.79764
8091,80.91,-31.11078617,1098.936569
8092,80.92,-31.11354203,1099.075499
8093,80.93,-31.11625489,1099.214429
8094,80.94,-31.11892508,1099.35336
8095,80.95,-31.1215529,1099.492292
8096,80.96,-31.12413869,1099.631225
8097,80.97,-31.12668276,1099.770158
8098,80.98,-31.12918543,1099.909092
8099,80.99,-31.13164702,1100.048027
8100,81,-31.13406785,1100.186962
8101,81.01,-31.13644826,1100.325898
8102,81.02,-31.13878854,1100.464835
8103,81.03,-31.14108904,1100.603772
8104,81.04,-31.14335007,1100.74271
8105,81.05,-31.14557195,1100.881648
8106,81.06,-31.147755,1101.020587
8107,81.07,-31.14989955,1101.159527
8108,81.08,-31.15200592,1101.298467
8109,81.09,-31.15407444,1101.437408
8110,81.1,-31.15610541,1101.576349
8111,81.11,-31.15809917,1101.715291
8112,81.12,-31.16005604,1101.854233
8113,81.13,-31.16197634,1101.993176
8114,81.14,-31.16386039,1102.132119
8115,81.15,-31.16570852,1102.271063
8116,81.16,-31.16752104,1102.410007
8117,81.17,-31.16929828,1102.548952
8118,81.18,-31.17104057,1102.687897
8119,81.19,-31.17274823,1102.826843
8120,81.2,-31.17442157,1102.965789
8121,81.21,-31.17606094,1103.104735
8122,81.22,-31.17766664,1103.243682
8123,81.23,-31.179239,1103.382629
8124,81.24,-31.18077836,1103.521577
8125,81.25,-31.18228502,1103.660525
8126,81.26,-31.18375933,1103.799474
8127,81.27,-31.18520159,1103.938422
8128,81.28,-31.18661213,1104.077372
8129,81.29,-31.18799126,1104.216321
8130,81.3,-31.18933932,1104.355271
8131,81.31,-31.19065661,1104.494221
8132,81.32,-31.19194346,1104.633172
8133,81.33,-31.19320017,1104.772123
8134,81.34,-31.19442708,1104.911074
8135,81.35,-31.19562449,1105.050025
8136,81.36,-31.19679273,1105.188977
8137,81.37,-31.19793211,1105.327929
8138,81.38,-31.19904294,1105.466881
8139,81.39,-31.20012554,1105.605834
8140,81.4,-31.20118023,1105.744787
8141,81.41,-31.20220733,1105.88374
8142,81.42,-31.20320715,1106.022694
8143,81.43,-31.20418,1106.161647
8144,81.44,-31.20512621,1106.300601
8145,81.45,-31.20604609,1106.439555
8146,81.46,-31.20693995,1106.57851
8147,81.47,-31.20780811,1106.717464
8148,81.48,-31.20865088,1106.856419
8149,81.49,-31.20946858,1106.995374
8150,81.5,-31.21026151,1107.13433
8151,81.51,-31.21103,1107.273285
8152,81.52,-31.21177435,1107.412241
8153,81.53,-31.21249487,1107.551197
8154,81.54,-31.21319187,1107.690153
8155,81.55,-31.21386566,1107.82911
8156,81.56,-31.21451655,1107.968066
8157,81.57,-31.21514485,1108.107023
8158,81.58,-31.21575085,1108.24598
8159,81.59,-31.21633487,1108.384937
8160,81.6,-31.2168972,1108.523895
8161,81.61,-31.21743815,1108.662852
8162,81.62,-31.21795802,1108.80181
8163,81.63,-31.21845711,1108.940768
8164,81.64,-31.21893572,1109.079726
8165,81.65,-31.21939415,1109.218684
8166,81.66,-31.21983269,1109.357643
8167,81.67,-31.22025164,1109.496601
8168,81.68,-31.2206513,1109.63556
8169,81.69,-31.22103196,1109.774519
8170,81.7,-31.22139392,1109.913478
8171,81.71,-31.22173746,1110.052437
8172,81.72,-31.22206289,1110.191397
8173,81.73,-31.22237047,1110.330357
8174,81.74,-31.22266051,1110.469316
8175,81.75,-31.22293328,1110.608276
8176,81.76,-31.22318908,1110.747236
8177,81.77,-31.22342817,1110.886197
8178,81.78,-31.22365084,1111.025157
8179,81.79,-31.22385736,1111.164118
8180,81.8,-31.22404801,1111.303078
8181,81.81,-31.22422306,1111.442039
8182,81.82,-31.22438278,1111.581
8183,81.83,-31.22452744,1111.719961
8184,81.84,-31.2246573,1111.858923
8185,81.85,-31.22477263,1111.997884
8186,81.86,-31.22487368,1112.136846
8187,81.87,-31.22496072,1112.275807
8188,81.88,-31.225034,1112.414769
8189,81.89,-31.22509377,1112.553731
8190,81.9,-31.22514028,1112.692693
8191,81.91,-31.22517378,1112.831656
8192,81.92,-31.22519452,1112.970618
8193,81.93,-31.22520273,1113.109581
8194,81.94,-31.22519866,1113.248543
8195,81.95,-31.22518255,1113.387506
8196,81.96,-31.22515462,1113.526469
8197,81.97,-31.2251151,1113.665432
8198,81.98,-31.22506423,1113.804396
8199,81.99,-31.22500222,1113.943359
8200,82,-31.2249293,1114.082322
8201,82.01,-31.22484568,1114.221286
8202,82.02,-31.22475158,1114.36025
8203,82.03,-31.22464721,1114.499214
8204,82.04,-31.22453277,1114.638178
8205,82.05,-31.22440847,1114.777142
8206,82.06,-31.2242745,1114.916106
8207,82.07,-31.22413108,1115.05507
8208,82.08,-31.2239784,1115.194035
8209,82.09,-31.22381664,1115.332999
8210,82.1,-31.223646,1115.471964
8211,82.11,-31.22346667,1115.610929
8212,82.12,-31.22327883,1115.749894
8213,82.13,-31.22308266,1115.888859
8214,82.14,-31.22287834,1116.027824
8215,82.15,-31.22266605,1116.166789
8216,82.16,-31.22244595,1116.305755
8217,82.17,-31.22221823,1116.44472
8218,82.18,-31.22198303,1116.583686
8219,82.19,-31.22174054,1116.722651
8220,82.2,-31.22149091,1116.861617
8221,82.21,-31.2212343,1117.000583
8222,82.22,-31.22097087,1117.139549
8223,82.23,-31.22070077,1117.278515
8224,82.24,-31.22042415,1117.417482
8225,82.25,-31.22014115,1117.556448
8226,82.26,-31.21985194,1117.695415
8227,82.27,-31.21955664,1117.834381
8228,82.28,-31.2192554,1117.973348
8229,82.29,-31.21894836,1118.112315
8230,82.3,-31.21863566,1118.251282
8231,82.31,-31.21831743,1118.390249
8232,82.32,-31.21799379,1118.529216
8233,82.33,-31.21766489,1118.668183
8234,82.34,-31.21733085,1118.807151
8235,82.35,-31.21699179,1118.946118
8236,82.36,-31.21664785,1119.085086
8237,82.37,-31.21629913,1119.224054
8238,82.38,-31.21594577,1119.363022
8239,82.39,-31.21558789,1119.50199
8240,82.4,-31.21522559,1119.640958
8241,82.41,-31.214859,1119.779926
8242,82.42,-31.21448822,1119.918894
8243,82.43,-31.21411338,1120.057863
8244,82.44,-31.21373458,1120.196832
8245,82.45,-31.21335194,1120.3358
8246,82.46,-31.21296555,1120.474769
8247,82.47,-31.21257553,1120.613738
8248,82.48,-31.21218197,1120.752707
8249,82.49,-31.21178499,1120.891676
8250,82.5,-31.21138468,1121.030645
8251,82.51,-31.21098114,1121.169615
8252,82.52,-31.21057448,1121.308584
8253,82.53,-31.21016478,1121.447554
8254,82.54,-31.20975215,1121.586523
8255,82.55,-31.20933667,1121.725493
8256,82.56,-31.20891845,1121.864463
8257,82.57,-31.20849756,1122.003433
8258,82.58,-31.20807412,1122.142403
8259,82.59,-31.20764819,1122.281373
8260,82.6,-31.20721987,1122.420344
8261,82.61,-31.20678925,1122.559314
8262,82.62,-31.20635642,1122.698285
8263,82.63,-31.20592144,1122.837255
8264,82.64,-31.20548442,1122.976226
8265,82.65,-31.20504543,1123.115197
8266,82.66,-31.20460455,1123.254168
8267,82.67,-31.20416186,1123.393139
8268,82.68,-31.20371744,1123.53211
8269,82.69,-31.20327136,1123.671081
8270,82.7,-31.20282371,1123.810052
8271,82.71,-31.20237455,1123.949024
8272,82.72,-31.20192397,1124.087995
8273,82.73,-31.20147203,1124.226967
8274,82.74,-31.2010188,1124.365939
8275,82.75,-31.20056436,1124.50491
8276,82.76,-31.20010877,1124.643882
8277,82.77,-31.19965211,1124.782854
8278,82.78,-31.19919444,1124.921826
8279,82.79,-31.19873582,1125.060799
8280,82.8,-31.19827632,1125.199771
8281,82.81,-31.19781601,1125.338743
8282,82.82,-31.19735495,1125.477716
8283,82.83,-31.1968932,1125.616688
8284,82.84,-31.19643081,1125.755661
8285,82.85,-31.19596787,1125.894633
8286,82.86,-31.19550441,1126.033606
8287,82.87,-31.1950405,1126.172579
8288,82.88,-31.1945762,1126.311552
8289,82.89,-31.19411156,1126.450525
8290,82.9,-31.19364665,1126.589498
8291,82.91,-31.1931815,1126.728471
8292,82.92,-31.19271619,1126.867445
8293,82.93,-31.19225075,1127.006418
8294,82.94,-31.19178525,1127.145391
8295,82.95,-31.19131974,1127.284365
8296,82.96,-31.19085426,1127.423338
8297,82.97,-31.19038886,1127.562312
8298,82.98,-31.1899236,1127.701286
8299,82.99,-31.18945852,1127.84026
8300,83,-31.18899367,1127.979234
8301,83.01,-31.18852909,1128.118208
8302,83.02,-31.18806483,1128.257182
8303,83.03,-31.18760094,1128.396156
8304,83.04,-31.18713745,1128.53513
8305,83.05,-31.18667442,1128.674104
8306,83.06,-31.18621188,1128.813079
8307,83.07,-31.18574988,1128.952053
8308,83.08,-31.18528845,1129.091028
8309,83.09,-31.18482765,1129.230002
8310,83.1,-31.1843675,1129.368977
8311,83.11,-31.18390805,1129.507952
8312,83.12,-31.18344933,1129.646927
8313,83.13,-31.18299138,1129.785902
8314,83.14,-31.18253425,1129.924877
8315,83.15,-31.18207795,1130.063852
8316,83.16,-31.18162254,1130.202827
8317,83.17,-31.18116805,1130.341802
8318,83.18,-31.1807145,1130.480777
8319,83.19,-31.18026194,1130.619752
8320,83.2,-31.17981039,1130.758728
8321,83.21,-31.17935989,1130.897703
8322,83.22,-31.17891046,1131.036679
8323,83.23,-31.17846215,1131.175654
8324,83.24,-31.17801498,1131.31463
8325,83.25,-31.17756898,1131.453606
8326,83.26,-31.17712419,1131.592581
8327,83.27,-31.17668062,1131.731557
8328,83.28,-31.1762383,1131.870533
8329,83.29,-31.17579728,1132.009509
8330,83.3,-31.17535756,1132.148485
8331,83.31,-31.17491918,1132.287461
8332,83.32,-31.17448217,1132.426437
8333,83.33,-31.17404655,1132.565414
8334,83.34,-31.17361234,1132.70439
8335,83.35,-31.17317957,1132.843366
8336,83.36,-31.17274827,1132.982343
8337,83.37,-31.17231845,1133.121319
8338,83.38,-31.17189014,1133.260295
8339,83.39,-31.17146336,1133.399272
8340,83.4,-31.17103813,1133.538249
8341,83.41,-31.17061448,1133.677225
8342,83.42,-31.17019243,1133.816202
8343,83.43,-31.16977199,1133.955179
8344,83.44,-31.16935318,1134.094155
8345,83.45,-31.16893603,1134.233132
8346,83.46,-31.16852056,1134.372109
8347,83.47,-31.16810678,1134.511086
8348,83.48,-31.1676947,1134.650063
8349,83.49,-31.16728436,1134.78904
8350,83.5,-31.16687576,1134.928017
8351,83.51,-31.16646893,1135.066994
8352,83.52,-31.16606387,1135.205972
8353,83.53,-31.16566061,1135.344949
8354,83.54,-31.16525915,1135.483926
8355,83.55,-31.16485953,1135.622903
8356,83.56,-31.16446174,1135.761881
8357,83.57,-31.16406581,1135.900858
8358,83.58,-31.16367175,1136.039836
8359,83.59,-31.16327956,1136.178813
8360,83.6,-31.16288928,1136.31779
8361,83.61,-31.1625009,1136.456768
8362,83.62,-31.16211444,1136.595746
8363,83.63,-31.16172991,1136.734723
8364,83.64,-31.16134732,1136.873701
8365,83.65,-31.16096669,1137.012679
8366,83.66,-31.16058803,1137.151656
8367,83.67,-31.16021134,1137.290634
8368,83.68,-31.15983664,1137.429612
8369,83.69,-31.15946393,1137.56859
8370,83.7,-31.15909323,1137.707568
8371,83.71,-31.15872455,1137.846545
8372,83.72,-31.15835789,1137.985523
8373,83.73,-31.15799326,1138.124501
8374,83.74,-31.15763067,1138.263479
8375,83.75,-31.15727013,1138.402457
8376,83.76,-31.15691164,1138.541435
8377,83.77,-31.15655522,1138.680413
8378,83.78,-31.15620087,1138.819391
8379,83.79,-31.15584859,1138.95837
8380,83.8,-31.1554984,1139.097348
8381,83.81,-31.15515029,1139.236326
8382,83.82,-31.15480428,1139.375304
8383,83.83,-31.15446037,1139.514282
8384,83.84,-31.15411857,1139.65326
8385,83.85,-31.15377887,1139.792239
8386,83.86,-31.15344129,1139.931217
8387,83.87,-31.15310583,1140.070195
8388,83.88,-31.15277249,1140.209174
8389,83.89,-31.15244127,1140.348152
8390,83.9,-31.15211219,1140.48713
8391,83.91,-31.15178524,1140.626109
8392,83.92,-31.15146043,1140.765087
8393,83.93,-31.15113775,1140.904066
8394,83.94,-31.15081722,1141.043044
8395,83.95,-31.15049883,1141.182022
8396,83.96,-31.15018259,1141.321001
8397,83.97,-31.14986849,1141.459979
8398,83.98,-31.14955655,1141.598958
8399,83.99,-31.14924675,1141.737936
8400,84,-31.14893911,1141.876915
8401,84.01,-31.14863362,1142.015893
8402,84.02,-31.14833029,1142.154872
8403,84.03,-31.1480291,1142.293851
8404,84.04,-31.14773007,1142.432829
8405,84.05,-31.1474332,1142.571808
8406,84.06,-31.14713848,1142.710786
8407,84.07,-31.14684591,1142.849765
8408,84.08,-31.1465555,1142.988743
8409,84.09,-31.14626723,1143.127722
8410,84.1,-31.14598112,1143.266701
8411,84.11,-31.14569716,1143.405679
8412,84.12,-31.14541534,1143.544658
8413,84.13,-31.14513567,1143.683636
8414,84.14,-31.14485815,1143.822615
8415,84.15,-31.14458276,1143.961594
8416,84.16,-31.14430952,1144.100572
8417,84.17,-31.14403842,1144.239551
8418,84.18,-31.14376945,1144.37853
8419,84.19,-31.14350262,1144.517508
8420,84.2,-31.14323792,1144.656487
8421,84.21,-31.14297534,1144.795466
8422,84.22,-31.14271489,1144.934444
8423,84.23,-31.14245656,1145.073423
8424,84.24,-31.14220035,1145.212401
8425,84.25,-31.14194625,1145.35138
8426,84.26,-31.14169426,1145.490359
8427,84.27,-31.14144438,1145.629337
8428,84.28,-31.1411966,1145.768316
8429,84.29,-31.14095092,1145.907295
8430,84.3,-31.14070733,1146.046273
8431,84.31,-31.14046583,1146.185252
8432,84.32,-31.14022641,1146.32423
8433,84.33,-31.13998908,1146.463209
8434,84.34,-31.13975382,1146.602188
8435,84.35,-31.13952062,1146.741166
8436,84.36,-31.1392895,1146.880145
8437,84.37,-31.13906043,1147.019123
8438,84.38,-31.13883342,1147.158102
8439,84.39,-31.13860845,1147.29708
8440,84.4,-31.13838553,1147.436059
8441,84.41,-31.13816464,1147.575037
8442,84.42,-31.13794578,1147.714016
8443,84.43,-31.13772895,1147.852994
8444,84.44,-31.13751414,1147.991973
8445,84.45,-31.13730134,1148.130951
8446,84.46,-31.13709054,1148.26993
8447,84.47,-31.13688175,1148.408908
8448,84.48,-31.13667495,1148.547887
8449,84.49,-31.13647013,1148.686865
8450,84.5,-31.1362673,1148.825843
8451,84.51,-31.13606644,1148.964822
8452,84.52,-31.13586754,1149.1038
8453,84.53,-31.1356706,1149.242778
8454,84.54,-31.13547562,1149.381757
8455,84.55,-31.13528257,1149.520735
8456,84.56,-31.13509147,1149.659713
8457,84.57,-31.13490229,1149.798691
8458,84.58,-31.13471504,1149.93767
8459,84.59,-31.1345297,1150.076648
8460,84.6,-31.13434627,1150.215626
8461,84.61,-31.13416474,1150.354604
8462,84.62,-31.1339851,1150.493582
8463,84.63,-31.13380735,1150.63256
8464,84.64,-31.13363147,1150.771538
8465,84.65,-31.13345746,1150.910516
8466,84.66,-31.13328531,1151.049494
8467,84.67,-31.13311502,1151.188472
8468,84.68,-31.13294657,1151.32745
8469,84.69,-31.13277995,1151.466428
8470,84.7,-31.13261516,1151.605406
8471,84.71,-31.13245219,1151.744384
8472,84.72,-31.13229104,1151.883362
8473,84.73,-31.13213168,1152.02234
8474,84.74,-31.13197412,1152.161318
8475,84.75,-31.13181834,1152.300296
8476,84.76,-31.13166435,1152.439273
8477,84.77,-31.13151212,1152.578251
8478,84.78,-31.13136165,1152.717229
8479,84.79,-31.13121293,1152.856206
8480,84.8,-31.13106595,1152.995184
8481,84.81,-31.13092071,1153.134162
8482,84.82,-31.13077719,1153.273139
8483,84.83,-31.13063539,1153.412117
8484,84.84,-31.13049529,1153.551094
8485,84.85,-31.1303569,1153.690072
8486,84.86,-31.13022019,1153.829049
8487,84.87,-31.13008516,1153.968026
8488,84.88,-31.1299518,1154.107004
8489,84.89,-31.12982011,1154.245981
8490,84.9,-31.12969007,1154.384958
8491,84.91,-31.12956167,1154.523936
8492,84.92,-31.12943491,1154.662913
8493,84.93,-31.12930977,1154.80189
8494,84.94,-31.12918625,1154.940867
8495,84.95,-31.12906433,1155.079844
8496,84.96,-31.12894401,1155.218821
8497,84.97,-31.12882528,1155.357798
8498,84.98,-31.12870813,1155.496775
8499,84.99,-31.12859255,1155.635752
8500,85,-31.12847853,1155.774729
8501,85.01,-31.12836606,1155.913706
8502,85.02,-31.12825514,1156.052683
8503,85.03,-31.12814574,1156.19166
8504,85.04,-31.12803787,1156.330637
8505,85.05,-31.12793151,1156.469613
8506,85.06,-31.12782665,1156.60859
8507,85.07,-31.12772329,1156.747567
8508,85.08,-31.12762141,1156.886543
8509,85.09,-31.12752101,1157.02552
8510,85.1,-31.12742208,1157.164496
8511,85.11,-31.1273246,1157.303473
8512,85.12,-31.12722857,1157.442449
8513,85.13,-31.12713397,1157.581425
8514,85.14,-31.12704081,1157.720402
8515,85.15,-31.12694906,1157.859378
8516,85.16,-31.12685872,1157.998354
8517,85.17,-31.12676978,1158.13733
8518,85.18,-31.12668223,1158.276307
8519,85.19,-31.12659607,1158.415283
8520,85.2,-31.12651127,1158.554259
8521,85.21,-31.12642783,1158.693235
8522,85.22,-31.12634574,1158.832211
8523,85.23,-31.126265,1158.971187
8524,85.24,-31.12618559,1159.110162
8525,85.25,-31.1261075,1159.249138
8526,85.26,-31.12603072,1159.388114
8527,85.27,-31.12595525,1159.52709
8528,85.28,-31.12588107,1159.666065
8529,85.29,-31.12580818,1159.805041
8530,85.3,-31.12573656,1159.944017
8531,85.31,-31.12566621,1160.082992
8532,85.32,-31.12559711,1160.221968
8533,85.33,-31.12552926,1160.360943
8534,85.34,-31.12546265,1160.499918
8535,85.35,-31.12539726,1160.638894
8536,85.36,-31.12533309,1160.777869
8537,85.37,-31.12527013,1160.916844
8538,85.38,-31.12520836,1161.055819
8539,85.39,-31.12514778,1161.194795
8540,85.4,-31.12508838,1161.33377
8541,85.41,-31.12503015,1161.472745
8542,85.42,-31.12497308,1161.61172
8543,85.43,-31.12491716,1161.750694
8544,85.44,-31.12486237,1161.889669
8545,85.45,-31.12480871,1162.028644
8546,85.46,-31.12475618,1162.167619
8547,85.47,-31.12470475,1162.306594
8548,85.48,-31.12465442,1162.445568
8549,85.49,-31.12460518,1162.584543
8550,85.5,-31.12455702,1162.723517
8551,85.51,-31.12450993,1162.862492
8552,85.52,-31.1244639,1163.001466
8553,85.53,-31.12441891,1163.140441
8554,85.54,-31.12437497,1163.279415
8555,85.55,-31.12433206,1163.418389
8556,85.56,-31.12429016,1163.557363
8557,85.57,-31.12424927,1163.696338
8558,85.58,-31.12420939,1163.835312
8559,85.59,-31.12417049,1163.974286
8560,85.6,-31.12413256,1164.11326
8561,85.61,-31.12409561,1164.252234
8562,85.62,-31.1240596,1164.391207
8563,85.63,-31.12402455,1164.530181
8564,85.64,-31.12399043,1164.669155
8565,85.65,-31.12395724,1164.808129
8566,85.66,-31.12392496,1164.947102
8567,85.67,-31.12389358,1165.086076
8568,85.68,-31.1238631,1165.225049
8569,85.69,-31.1238335,1165.364023
8570,85.7,-31.12380477,1165.502996
8571,85.71,-31.1237769,1165.64197
8572,85.72,-31.12374988,1165.780943
8573,85.73,-31.12372369,1165.919916
8574,85.74,-31.12369834,1166.058889
8575,85.75,-31.1236738,1166.197863
8576,85.76,-31.12365007,1166.336836
