#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-772401.06,794,15360.897535
-1006281.1,823,15381.527059
-941117.6,814,15432.555298
-1271768.8,985,15463.636537
-1388081.8,989,15508.087063
-1342947.9,994,15539.77751
-1651022.8,994,15583.811485
-1113407.9,839,15605.205321
-1327657.5,984,15659.907551
-1114561.9,846,15673.030843
-1015404.1,829,15732.155724
-890403.0,810,15743.152089
-1059221.6,827,15797.302922
-951021.75,814,15807.438204
-763581.3,795,15860.285204
-828824.06,813,15871.737348
-764608.7,793,15923.088362
-762722.06,796,15934.706558
-757166.25,789,15991.952306
-743663.4,793,16003.925677
-821536.0,800,16055.354457
-859792.1,805,16067.703165
-757184.75,793,16118.07701
-756830.0,793,16130.406424
-780102.8,796,16181.406388
-745265.7,795,16193.336904
-776791.6,797,16246.586221
-783055.1,799,16258.797093
-740663.7,791,16309.062898
-735132.44,784,16321.128041
-730214.4,793,16371.61721
-723551.3,775,16382.262434
-756946.1,792,16434.233608
-1115699.9,836,16447.967559
-768349.9,787,16495.531055
-815651.3,799,16510.890241
-1128486.8,835,16561.857514
-823347.5,801,16573.895105
-887261.2,810,16625.508248
-1309399.5,987,16649.58565
-898426.5,807,16689.26991
-1101239.6,835,16715.085515
-796590.1,802,16757.340964
-1050480.4,838,16785.101583
-831386.9,802,16820.992022
-747441.44,797,16848.4357
-1066807.5,847,16887.362088
-1401199.6,984,16924.408871
-740303.75,795,16951.117138
-1236545.5,974,16999.508651
-1050789.5,838,17018.235592
-1019776.4,846,17067.071716
-1052293.0,837,17084.375288
-994082.1,818,17131.812233
-1035088.44,836,17150.510706
-1028671.5,841,17197.945496
-1014354.44,838,17216.143581
-1021568.2,845,17265.090836
-1009772.4,845,17284.525871
-1010281.1,840,17332.547219
-1020982.75,837,17350.980863
-1022955.25,837,17398.835546
-1010626.44,844,17417.512092
-1027501.06,834,17464.887149
-1022123.25,837,17483.728863
-1003603.3,840,17531.437943
-1014494.3,834,17550.804099
-1013162.5,839,17598.349112
-1024052.25,839,17616.853195
-1002279.06,823,17663.975444
-1014832.8,836,17683.232154
-994709.25,850,17731.544555
