#{"t_start": 1694758944.399806, "env_id": null}
r,l,t
0.0,2,82776.496701
0.0,2,82779.851074
0.0,2,82783.077927
0.0,2,82786.36385
0.0,2,82789.615473
0.0,2,82792.86677
0.0,2,82796.132174
0.0,2,82799.437647
0.0,2,82802.72877
0.0,2,82806.011167
0.0,2,82809.306736
0.0,2,82812.569839
0.0,2,82815.95456
0.0,2,82819.212044
0.0,2,82822.481019
0.0,2,82825.759141
0.0,2,82829.016135
0.0,2,82832.248443
0.0,2,82835.565954
0.0,2,82838.843665
0.0,2,82842.096737
0.0,2,82845.365587
0.0,2,82848.656143
0.0,2,82851.928736
0.0,2,82855.183789
0.0,2,82858.457893
0.0,2,82861.719685
0.0,2,82864.97584
0.0,2,82868.246653
0.0,2,82871.49595
0.0,2,82874.75338
0.0,2,82878.010365
0.0,2,82881.302287
0.0,2,82884.642486
0.0,2,82887.949843
0.0,2,82891.232718
0.0,2,82894.475704
0.0,2,82897.747987
0.0,2,82901.013804
0.0,2,82904.296289
0.0,2,82907.565005
0.0,2,82910.862661
0.0,2,82914.1259
0.0,2,82917.394834
0.0,2,82920.684886
0.0,2,82923.961002
0.0,2,82927.30897
0.0,2,82930.587668
0.0,2,82933.920192
0.0,2,82937.187776
0.0,2,82940.437841
0.0,2,82943.772837
0.0,2,82947.109025
0.0,2,82950.421705
0.0,2,82953.730152
0.0,2,82957.031053
0.0,2,82960.373667
0.0,2,82963.65666
0.0,2,82966.930623
0.0,2,82970.203254
0.0,2,82973.478677
0.0,2,82976.745791
0.0,2,82980.002789
0.0,2,82983.270751
0.0,2,82986.594918
0.0,2,82989.869858
0.0,2,82993.122726
0.0,2,82996.417804
0.0,2,82999.659753
0.0,2,83002.936714
0.0,2,83006.189992
0.0,2,83009.506781
0.0,2,83012.795034
0.0,2,83016.057963
0.0,2,83019.352623
0.0,2,83022.658598
0.0,2,83025.934466
0.0,2,83029.208767
0.0,2,83032.541668
0.0,2,83035.825624
0.0,2,83039.097786
0.0,2,83042.371396
0.0,2,83045.60929
0.0,2,83048.882219
0.0,2,83052.132143
0.0,2,83055.411833
0.0,2,83058.693887
0.0,2,83061.98202
0.0,2,83065.221939
0.0,2,83068.497834
0.0,2,83071.772724
0.0,2,83075.026261
0.0,2,83078.26831
0.0,2,83081.538681
0.0,2,83084.788578
0.0,2,83088.057262
0.0,2,83091.32873
0.0,2,83094.593723
0.0,2,83097.843289
0.0,2,83101.123194
0.0,2,83104.457731
0.0,2,83107.708033
0.0,2,83110.973818
0.0,2,83114.246657
0.0,2,83117.510068
0.0,2,83120.777779
0.0,2,83124.074001
0.0,2,83127.359916
0.0,2,83130.659617
0.0,2,83133.906894
0.0,2,83137.204165
0.0,2,83140.464066
0.0,2,83143.714785
0.0,2,83146.968153
0.0,2,83150.266079
0.0,2,83153.568645
0.0,2,83156.833683
0.0,2,83160.08653
0.0,2,83163.356916
0.0,2,83166.655732
0.0,2,83169.90976
0.0,2,83173.182547
0.0,2,83176.465133
0.0,2,83179.805031
0.0,2,83183.076175
0.0,2,83186.407637
0.0,2,83189.68043
0.0,2,83192.946774
0.0,2,83196.188794
0.0,2,83199.445067
0.0,2,83202.707755
0.0,2,83205.967903
0.0,2,83209.221711
0.0,2,83212.485149
0.0,2,83215.758828
0.0,2,83219.01028
0.0,2,83222.270705
0.0,2,83225.530869
0.0,2,83228.885523
0.0,2,83232.160742
0.0,2,83235.437893
0.0,2,83238.70988
0.0,2,83242.046915
0.0,2,83245.391585
0.0,2,83248.645516
0.0,2,83251.900952
0.0,2,83255.176548
0.0,2,83258.422625
0.0,2,83261.723965
0.0,2,83264.98661
0.0,2,83268.318923
0.0,2,83271.668774
0.0,2,83274.948034
0.0,2,83278.234729
0.0,2,83281.53188
0.0,2,83284.771944
0.0,2,83288.031769
0.0,2,83291.297321
0.0,2,83294.545251
0.0,2,83297.839522
0.0,2,83301.118697
0.0,2,83304.390146
0.0,2,83307.66273
0.0,2,83310.927087
0.0,2,83314.177695
0.0,2,83317.45484
0.0,2,83320.73077
0.0,2,83323.993071
0.0,2,83327.335016
0.0,2,83330.664953
0.0,2,83333.977553
0.0,2,83337.280691
0.0,2,83340.547195
0.0,2,83343.843847
0.0,2,83347.14584
0.0,2,83350.497612
0.0,2,83353.831063
0.0,2,83357.112096
0.0,2,83360.450016
0.0,2,83363.750072
0.0,2,83367.069678
0.0,2,83370.351217
0.0,2,83373.607854
0.0,2,83376.921246
0.0,2,83380.189489
0.0,2,83383.475246
0.0,2,83386.745864
0.0,2,83389.995761
0.0,2,83393.2478
0.0,2,83396.516659
0.0,2,83399.764605
0.0,2,83403.036845
0.0,2,83406.284743
0.0,2,83409.515485
0.0,2,83412.768816
0.0,2,83416.05085
0.0,2,83419.31564
0.0,2,83422.597712
0.0,2,83425.837843
0.0,2,83429.100878
0.0,2,83432.343908
0.0,2,83435.673933
0.0,2,83439.010245
0.0,2,83442.271748
0.0,2,83445.64189
0.0,2,83448.990867
0.0,2,83452.310915
0.0,2,83455.81362
0.0,2,83459.108108
0.0,2,83462.399778
0.0,2,83465.63263
0.0,2,83468.909831
0.0,2,83472.157635
0.0,2,83475.411222
0.0,2,83478.651865
0.0,2,83481.897132
0.0,2,83485.155633
0.0,2,83488.385443
0.0,2,83491.647654
0.0,2,83494.92057
0.0,2,83498.185226
0.0,2,83501.441707
0.0,2,83504.71784
0.0,2,83507.953751
0.0,2,83511.224538
0.0,2,83514.486768
0.0,2,83517.735879
0.0,2,83520.986757
0.0,2,83524.261752
0.0,2,83527.518734
0.0,2,83530.766836
0.0,2,83534.009882
0.0,2,83537.25281
0.0,2,83540.512369
0.0,2,83543.768555
0.0,2,83547.02299
0.0,2,83550.285347
0.0,2,83553.528668
0.0,2,83556.778742
0.0,2,83560.020385
0.0,2,83563.275733
0.0,2,83566.534461
0.0,2,83569.792773
0.0,2,83573.06978
0.0,2,83576.335785
0.0,2,83579.585059
0.0,2,83582.877756
0.0,2,83586.10127
0.0,2,83589.339589
0.0,2,83592.600715
0.0,2,83595.859903
0.0,2,83599.077804
0.0,2,83602.334296
0.0,2,83605.604752
0.0,2,83608.858274
0.0,2,83612.084685
0.0,2,83615.32766
0.0,2,83618.556753
0.0,2,83621.804738
0.0,2,83625.07575
0.0,2,83628.324315
0.0,2,83631.570655
0.0,2,83634.811959
0.0,2,83638.075847
0.0,2,83641.337899
0.0,2,83644.58528
0.0,2,83647.846635
0.0,2,83651.096749
0.0,2,83654.34987
0.0,2,83657.606593
0.0,2,83660.872305
0.0,2,83664.141911
0.0,2,83667.375825
0.0,2,83670.605687
0.0,2,83673.871114
0.0,2,83677.126179
0.0,2,83680.407118
0.0,2,83683.668329
0.0,2,83686.92074
0.0,2,83690.187792
0.0,2,83693.422627
0.0,2,83696.664276
0.0,2,83699.900791
0.0,2,83703.137947
0.0,2,83706.400055
0.0,2,83709.67068
0.0,2,83712.919752
0.0,2,83716.171874
0.0,2,83719.437767
0.0,2,83722.700636
0.0,2,83725.954802
0.0,2,83729.209665
0.0,2,83732.457006
0.0,2,83735.713278
0.0,2,83738.9846
0.0,2,83742.230761
0.0,2,83745.520029
0.0,2,83749.015817
0.0,2,83752.271944
0.0,2,83755.509576
0.0,2,83758.761095
0.0,2,83762.00715
0.0,2,83765.287568
0.0,2,83768.545719
0.0,2,83771.796837
0.0,2,83775.040072
0.0,2,83778.29968
0.0,2,83781.572607
0.0,2,83784.828843
0.0,2,83788.093651
0.0,2,83791.369606
0.0,2,83794.625426
0.0,2,83797.876838
0.0,2,83801.143792
0.0,2,83804.407928
0.0,2,83807.654866
0.0,2,83810.901731
0.0,2,83814.167989
0.0,2,83817.412944
0.0,2,83820.649332
0.0,2,83823.927586
