#{"t_start": 1701246191.4730961, "env_id": "None"}
r,l,t
-18000.0,255,9401.264508
-18000.0,253,9411.895875
-18000.0,254,9421.722462
-18000.0,253,9432.310109
-18000.0,253,9441.926088
-18000.0,254,9452.345518
-18000.0,253,9461.854424
-18000.0,254,9472.662966
-18000.0,253,9482.27966
-18000.0,253,9492.64266
-18000.0,254,9502.342481
-17000.0,253,9512.795458
-17000.0,254,9522.724909
-17000.0,252,9533.184587
-18000.0,253,9542.948497
-18000.0,252,9553.578072
-18000.0,253,9563.212421
-18000.0,254,9573.58731
-18000.0,253,9583.328359
-18000.0,253,9593.880546
-18000.0,254,9603.476589
-17000.0,254,9613.708654
-18000.0,253,9623.297658
-18000.0,253,9633.599
-18000.0,254,9643.272685
-18000.0,253,9653.718153
-18000.0,253,9663.705549
-18000.0,253,9674.325831
-18000.0,253,9683.936635
-18000.0,255,9694.556636
-18000.0,253,9704.435646
-18000.0,254,9715.13178
-18000.0,253,9724.658561
-18000.0,254,9735.130978
-18000.0,254,9745.138768
-18000.0,254,9755.718708
-18000.0,254,9765.536714
-18000.0,255,9776.268286
-18000.0,255,9785.991235
-18000.0,251,9796.569445
-18000.0,255,9806.255685
-18000.0,254,9816.518021
-18000.0,254,9826.239489
-18000.0,253,9836.646973
-18000.0,253,9846.406699
-18000.0,252,9856.655865
-18000.0,253,9866.575534
-18000.0,253,9876.748572
-18000.0,253,9886.709716
-18000.0,250,9897.044676
-18000.0,254,9906.802961
-18000.0,253,9916.874561
-18000.0,253,9927.2006
-18000.0,258,9937.793071
-18000.0,253,9947.571564
-18000.0,254,9957.980351
-18000.0,253,9967.837764
-18000.0,253,9978.353448
-18000.0,254,9988.202538
-18000.0,254,9998.590719
-18000.0,252,10008.651009
-18000.0,253,10019.303557
-18000.0,251,10029.232742
-18000.0,248,10039.870989
-18000.0,253,10049.506574
-18000.0,254,10059.827458
-18000.0,254,10069.537175
-18000.0,253,10079.945742
-18000.0,254,10089.657584
-18000.0,253,10100.028708
-18000.0,250,10109.854724
-18000.0,252,10120.121487
-18000.0,253,10129.737776
-18000.0,253,10140.128671
-18000.0,253,10150.100735
-18000.0,253,10160.777006
-18000.0,254,10170.782471
-18000.0,253,10181.179858
-18000.0,253,10190.953768
-18000.0,248,10200.994536
-18000.0,253,10210.997799
-18000.0,254,10221.390362
-18000.0,246,10231.021451
-18000.0,254,10241.327552
-18000.0,254,10251.170477
-18000.0,254,10261.277556
-18000.0,254,10270.867619
-18000.0,250,10281.474291
-18000.0,253,10291.397707
-18000.0,253,10301.669546
-18000.0,257,10311.361783
-18000.0,253,10321.727174
