time,ang,vel,acc,x,y,yaw,carv,alHori,roll
1.97,0.006253332,-0.085391877,0.178888792,9.526460422,-2.000702312,0.00033134,4.152341511,-0.036342863,1.14E-06
1.98,0.006043894,-0.082914153,0.290510481,9.567921134,-2.000692476,0.000346112,4.14719639,-0.036622631,-5.45E-07
1.99,0.005834456,-0.079470422,0.376997018,9.609330504,-2.000682046,0.000360706,4.142062229,-0.037020483,-2.40E-06
2,0.005625018,-0.075308213,0.439122314,9.650688637,-2.000671055,0.000375118,4.136938165,-0.037513796,-4.42E-06
2.01,0.005415579,-0.070668674,0.477472153,9.691995623,-2.000659539,0.000389338,4.131823316,-0.0380848,-6.61E-06
2.02,0.005206141,-0.065778286,0.494001734,9.733251549,-2.000647531,0.000403359,4.126716785,-0.038720085,-8.94E-06
2.03,0.004996703,-0.060840268,0.491304215,9.774456487,-2.000635063,0.00041717,4.121617667,-0.039409134,-1.14E-05
2.04,0.004787265,-0.056028134,0.472587786,9.815610506,-2.000622166,0.000430764,4.116525055,-0.040142873,-1.39E-05
2.05,0.004577827,-0.051480003,0.441594051,9.856713661,-2.000608868,0.000444131,4.111438046,-0.040912797,-1.66E-05
2.06,0.004368389,-0.047289179,0.403856949,9.897766,-2.000595196,0.000457265,4.106355815,-0.041608389,-1.92E-05
2.07,0.004158951,-0.043470345,0.367206722,9.938767564,-2.000581177,0.000470159,4.101277613,-0.042472853,-2.19E-05
2.08,0.003949513,-0.040036625,0.326918422,9.979718383,-2.000566836,0.00048281,4.096202232,-0.043348595,-2.46E-05
2.09,0.003740075,-0.037018888,0.285180752,10.02061848,-2.000552198,0.000495213,4.091128553,-0.04422049,-2.72E-05
2.1,0.003442304,-0.034116394,0.309506222,10.06146785,-2.000537289,0.000507367,4.086055614,-0.045114766,-2.97E-05
2.11,0.003144533,-0.030653503,0.368333887,10.1022665,-2.000522135,0.000519267,4.080982588,-0.046034805,-3.22E-05
2.12,0.002846762,-0.026654955,0.418636179,10.14301443,-2.000506768,0.000530908,4.075908757,-0.046979639,-3.46E-05
