#{"t_start": 1697266716.4434264, "env_id": null}
r,l,t
-419769.78,1216,21239.014075
-413362.2,1215,21269.231557
-419912.97,1216,21310.496314
-408536.94,1216,21340.867835
-401722.5,1216,21382.172068
-392047.34,1216,21412.00459
-415254.3,1217,21453.467265
-414866.62,1216,21483.299729
-426528.03,1217,21524.904398
-422873.3,1216,21554.774094
-435052.0,1217,21596.210193
-427249.5,1216,21626.384884
-409788.4,1216,21668.177001
-445874.12,1216,21698.102967
-402192.3,1216,21739.827474
-417276.44,1216,21769.910769
-384411.75,1215,21811.966693
-392379.53,1216,21841.93529
-412318.47,1216,21883.73243
-417803.03,1216,21913.718094
-394518.8,1215,21954.735796
-397813.88,1216,21984.809168
-415582.06,1217,22026.598639
-410472.34,1216,22057.03604
-443042.75,1218,22099.03843
-420403.47,1215,22129.134462
-392075.06,1215,22171.152961
-399036.84,1216,22201.336626
-392655.88,1216,22243.373911
-389266.6,1216,22273.530995
-390630.94,1216,22315.403843
-409505.38,1216,22345.0974
-384443.3,1216,22386.576427
-384456.06,1217,22416.490724
-381838.66,1216,22458.085825
-376606.47,1216,22488.170022
-397449.6,1216,22530.161518
-399197.9,1216,22560.328591
-396655.97,1215,22602.033481
-389707.28,1217,22632.150608
-378525.66,1217,22673.525971
-367375.78,1216,22703.660647
-369450.9,1216,22745.30234
-371843.28,1217,22775.591001
-372646.8,1216,22817.01091
-375687.25,1217,22847.281513
-361968.9,1217,22888.72162
-371020.44,1216,22918.813348
-348411.94,1217,22960.306314
-351570.6,1217,22990.570288
-357179.6,1217,23031.742454
-364881.28,1216,23061.680577
-379658.78,1216,23103.104498
-377216.1,1216,23133.109114
-391194.34,1216,23174.735301
-380155.12,1216,23204.943604
-383245.88,1216,23246.231092
-380117.97,1217,23276.577432
-383407.6,1217,23318.314232
-386580.34,1216,23348.62999
-367710.03,1217,23390.814888
-385936.94,1217,23420.898695
-386571.44,1217,23462.252089
-386327.97,1217,23492.383273
-374365.12,1217,23533.435226
-377135.78,1217,23563.633269
-380230.72,1217,23605.499577
-363510.62,1218,23635.598005
-378514.8,1218,23677.249618
-373510.06,1217,23707.224663
-374275.78,1218,23749.235181
-362071.88,1217,23779.242491
-371822.0,1218,23821.148861
-392929.0,1217,23851.316596
-383457.16,1217,23893.200997
-393238.97,1217,23923.658984
-386024.88,1217,23965.673287
-420236.62,1217,23995.738554
-446935.78,1217,24037.446391
-412017.6,1217,24066.921582
-387615.44,1217,24108.674524
-412407.56,1217,24138.830461
-381003.03,1217,24180.307486
-407963.34,1217,24210.092806
-401981.72,1217,24252.087561
