`,traj_tx,traj_ty,traj_tz
3380,650.1859383,-69.24176402,-8.511516137
3381,650.1860421,-69.07379251,-8.513976054
3382,650.1861458,-68.90582516,-8.516434382
3383,650.1862495,-68.737862,-8.518891119
3384,650.1863531,-68.56990303,-8.521346262
3385,650.1864567,-68.40194829,-8.523799811
3386,650.1865601,-68.23399778,-8.526251765
3387,650.1866636,-68.06605151,-8.528702121
3388,650.1867669,-67.89810951,-8.531150878
3389,650.1868702,-67.73017179,-8.533598036
3390,650.1869735,-67.56223836,-8.536043592
3391,650.1870766,-67.39430923,-8.538487545
3392,650.1871798,-67.22638443,-8.540929894
3393,650.1872828,-67.05846397,-8.543370637
3394,650.1873858,-66.89054786,-8.545809773
3395,650.1874887,-66.72263611,-8.5482473
3396,650.1875916,-66.55472875,-8.550683217
3397,650.1876944,-66.38682579,-8.553117523
3398,650.1877972,-66.21892724,-8.555550216
3399,650.1878998,-66.05103311,-8.557981295
3400,650.1880025,-65.88314343,-8.560410758
3401,650.188105,-65.7152582,-8.562838604
3402,650.1882075,-65.54737744,-8.565264831
3403,650.1883099,-65.37950117,-8.567689439
3404,650.1884123,-65.21162939,-8.570112425
3405,650.1885146,-65.04376213,-8.572533788
3406,650.1886168,-64.8758994,-8.574953528
3407,650.188719,-64.7080412,-8.577371642
3408,650.1888211,-64.54018757,-8.579788129
3409,650.1889232,-64.3723385,-8.582202987
3410,650.1890252,-64.20449402,-8.584616216
3411,650.1891271,-64.03665414,-8.587027814
3412,650.189229,-63.86881887,-8.589437779
3413,650.1893308,-63.70098823,-8.591846111
3414,650.1894325,-63.53316223,-8.594252807
3415,650.1895342,-63.36534088,-8.596657866
3416,650.1896358,-63.1975242,-8.599061288
3417,650.1897373,-63.0297122,-8.60146307
3418,650.1898388,-62.8619049,-8.603863211
3419,650.1899402,-62.6941023,-8.606261709
3420,650.1900416,-62.52630443,-8.608658565
3421,650.1901429,-62.3585113,-8.611053775
3422,650.1902441,-62.19072292,-8.613447338
3423,650.1903453,-62.0229393,-8.615839255
3424,650.1904464,-61.85516046,-8.618229521
3425,650.1905474,-61.6873864,-8.620618138
3426,650.1906484,-61.51961715,-8.623005102
3427,650.1907493,-61.35185272,-8.625390413
3428,650.1908501,-61.18409312,-8.62777407
3429,650.1909509,-61.01633836,-8.63015607
3430,650.1910516,-60.84858846,-8.632536414
3431,650.1911522,-60.68084343,-8.634915098
3432,650.1912528,-60.51310328,-8.637292122
3433,650.1913533,-60.34536803,-8.639667485
3434,650.1914538,-60.17763769,-8.642041185
3435,650.1915542,-60.00991226,-8.644413221
3436,650.1916545,-59.84219178,-8.646783591
3437,650.1917547,-59.67447624,-8.649152294
3438,650.1918549,-59.50676565,-8.651519329
3439,650.1919551,-59.33906005,-8.653884695
3440,650.1920551,-59.17135942,-8.656248389
3441,650.1921551,-59.0036638,-8.658610411
3442,650.1922551,-58.83597318,-8.660970759
3443,650.1923549,-58.66828759,-8.663329432
3444,650.1924547,-58.50060703,-8.665686429
3445,650.1925545,-58.33293152,-8.668041748
3446,650.1926541,-58.16526107,-8.670395388
3447,650.1927537,-57.99759569,-8.672747348
3448,650.1928533,-57.8299354,-8.675097626
3449,650.1929527,-57.6622802,-8.67744622
3450,650.1930521,-57.49463011,-8.67979313
3451,650.1931515,-57.32698514,-8.682138355
3452,650.1932507,-57.15934531,-8.684481892
3453,650.19335,-56.99171062,-8.686823741
3454,650.1934491,-56.82408108,-8.6891639
3455,650.1935482,-56.65645671,-8.691502367
3456,650.1936472,-56.48883753,-8.693839143
3457,650.1937461,-56.32122353,-8.696174224
3458,650.193845,-56.15361474,-8.698507611
3459,650.1939438,-55.98601116,-8.7008393
3460,650.1940425,-55.81841281,-8.703169293
3461,650.1941412,-55.6508197,-8.705497585
3462,650.1942398,-55.48323184,-8.707824178
3463,650.1943384,-55.31564924,-8.710149069
3464,650.1944368,-55.14807191,-8.712472256
3465,650.1945353,-54.98049986,-8.71479374
3466,650.1946336,-54.81293311,-8.717113517
3467,650.1947319,-54.64537167,-8.719431588
3468,650.1948301,-54.47781554,-8.72174795
3469,650.1949282,-54.31026474,-8.724062602
3470,650.1950263,-54.14271929,-8.726375544
3471,650.1951243,-53.97517918,-8.728686773
3472,650.1952222,-53.80764443,-8.730996289
3473,650.1953201,-53.64011505,-8.733304089
3474,650.1954179,-53.47259106,-8.735610174
3475,650.1955156,-53.30507246,-8.737914541
3476,650.1956133,-53.13755927,-8.740217189
3477,650.1957109,-52.97005149,-8.742518117
3478,650.1958084,-52.80254914,-8.744817324
3479,650.1959059,-52.63505222,-8.747114808
3480,650.1960033,-52.46756075,-8.749410568
3481,650.1961006,-52.30007474,-8.751704602
3482,650.1961979,-52.13259419,-8.75399691
3483,650.1962951,-51.96511913,-8.75628749
3484,650.1963922,-51.79764955,-8.758576341
3485,650.1964893,-51.63018547,-8.760863461
3486,650.1965862,-51.46272689,-8.76314885
3487,650.1966832,-51.29527384,-8.765432505
3488,650.19678,-51.12782632,-8.767714427
3489,650.1968768,-50.96038433,-8.769994612
3490,650.1969735,-50.7929479,-8.772273061
3491,650.1970701,-50.62551702,-8.774549771
3492,650.1971667,-50.45809171,-8.776824742
3493,650.1972632,-50.29067198,-8.779097972
3494,650.1973597,-50.12325784,-8.78136946
3495,650.197456,-49.95584929,-8.783639205
3496,650.1975523,-49.78844635,-8.785907205
3497,650.1976486,-49.62104903,-8.788173459
3498,650.1977447,-49.45365734,-8.790437967
3499,650.1978408,-49.28627128,-8.792700725
3500,650.1979368,-49.11889086,-8.794961734
3501,650.1980328,-48.9515161,-8.797220993
3502,650.1981287,-48.78414701,-8.799478498
3503,650.1982245,-48.61678359,-8.801734251
3504,650.1983203,-48.44942585,-8.803988249
3505,650.1984159,-48.2820738,-8.80624049
3506,650.1985115,-48.11472745,-8.808490975
3507,650.1986071,-47.94738681,-8.8107397
3508,650.1987025,-47.7800519,-8.812986666
3509,650.1987979,-47.6127227,-8.815231871
3510,650.1988933,-47.44539925,-8.817475314
3511,650.1989885,-47.27808154,-8.819716993
3512,650.1990837,-47.11076958,-8.821956908
3513,650.1991788,-46.94346339,-8.824195056
3514,650.1992739,-46.77616297,-8.826431437
3515,650.1993689,-46.60886832,-8.828666049
3516,650.1994638,-46.44157947,-8.830898892
3517,650.1995586,-46.27429641,-8.833129963
3518,650.1996534,-46.10701916,-8.835359262
3519,650.1997481,-45.93974772,-8.837586788
3520,650.1998427,-45.7724821,-8.839812538
3521,650.1999372,-45.60522232,-8.842036513
3522,650.2000317,-45.43796837,-8.844258711
3523,650.2001261,-45.27072027,-8.84647913
3524,650.2002205,-45.10347802,-8.848697769
3525,650.2003148,-44.93624164,-8.850914627
3526,650.200409,-44.76901113,-8.853129703
3527,650.2005031,-44.60178649,-8.855342995
3528,650.2005971,-44.43456774,-8.857554503
3529,650.2006911,-44.26735489,-8.859764225
3530,650.2007851,-44.10014794,-8.86197216
3531,650.2008789,-43.9329469,-8.864178306
3532,650.2009727,-43.76575177,-8.866382663
3533,650.2010664,-43.59856258,-8.868585229
3534,650.20116,-43.43137931,-8.870786003
3535,650.2012536,-43.26420198,-8.872984983
3536,650.2013471,-43.09703061,-8.875182169
3537,650.2014405,-42.92986518,-8.877377559
3538,650.2015338,-42.76270572,-8.879571153
3539,650.2016271,-42.59555223,-8.881762948
3540,650.2017203,-42.42840472,-8.883952944
3541,650.2018134,-42.26126319,-8.886141139
3542,650.2019065,-42.09412765,-8.888327532
3543,650.2019995,-41.92699811,-8.890512123
3544,650.2020924,-41.75987457,-8.892694909
3545,650.2021852,-41.59275705,-8.894875889
3546,650.202278,-41.42564554,-8.897055063
3547,650.2023707,-41.25854006,-8.89923243
3548,650.2024633,-41.09144062,-8.901407987
3549,650.2025559,-40.92434721,-8.903581734
3550,650.2026484,-40.75725985,-8.905753669
3551,650.2027408,-40.59017854,-8.907923792
3552,650.2028331,-40.42310329,-8.9100921
3553,650.2029254,-40.2560341,-8.912258594
3554,650.2030176,-40.08897099,-8.914423271
3555,650.2031097,-39.92191396,-8.916586131
3556,650.2032017,-39.75486301,-8.918747173
3557,650.2032937,-39.58781815,-8.920906394
3558,650.2033856,-39.42077939,-8.923063794
3559,650.2034774,-39.25374673,-8.925219373
3560,650.2035692,-39.08672018,-8.927373127
3561,650.2036609,-38.91969975,-8.929525057
3562,650.2037525,-38.75268543,-8.931675161
3563,650.203844,-38.58567725,-8.933823439
3564,650.2039355,-38.4186752,-8.935969887
3565,650.2040269,-38.25167928,-8.938114507
3566,650.2041182,-38.08468951,-8.940257296
3567,650.2042094,-37.91770589,-8.942398253
3568,650.2043006,-37.75072843,-8.944537378
3569,650.2043917,-37.58375713,-8.946674668
3570,650.2044827,-37.41679199,-8.948810123
3571,650.2045737,-37.24983303,-8.950943742
3572,650.2046645,-37.08288025,-8.953075522
3573,650.2047553,-36.91593365,-8.955205464
3574,650.2048461,-36.74899324,-8.957333567
3575,650.2049367,-36.58205902,-8.959459827
3576,650.2050273,-36.415131,-8.961584246
3577,650.2051178,-36.24820919,-8.963706821
3578,650.2052082,-36.08129358,-8.965827552
3579,650.2052986,-35.91438419,-8.967946436
3580,650.2053889,-35.74748102,-8.970063474
3581,650.2054791,-35.58058407,-8.972178663
3582,650.2055692,-35.41369335,-8.974292003
3583,650.2056593,-35.24680887,-8.976403493
3584,650.2057493,-35.07993062,-8.978513131
3585,650.2058392,-34.91305862,-8.980620916
3586,650.205929,-34.74619287,-8.982726847
3587,650.2060188,-34.57933336,-8.984830923
3588,650.2061084,-34.41248012,-8.986933142
3589,650.2061981,-34.24563314,-8.989033505
3590,650.2062876,-34.07879242,-8.991132008
3591,650.2063771,-33.91195797,-8.993228652
3592,650.2064664,-33.7451298,-8.995323435
3593,650.2065558,-33.57830791,-8.997416356
3594,650.206645,-33.4114923,-8.999507414
3595,650.2067342,-33.24468297,-9.001596607
3596,650.2068232,-33.07787994,-9.003683935
3597,650.2069123,-32.91108321,-9.005769396
3598,650.2070012,-32.74429277,-9.00785299
3599,650.2070901,-32.57750864,-9.009934714
3600,650.2071788,-32.41073081,-9.012014568
3601,650.2072676,-32.2439593,-9.014092551
3602,650.2073562,-32.0771941,-9.016168662
3603,650.2074447,-31.91043522,-9.018242899
3604,650.2075332,-31.74368266,-9.020315262
3605,650.2076216,-31.57693643,-9.022385749
3606,650.20771,-31.41019653,-9.024454359
3607,650.2077982,-31.24346296,-9.02652109
3608,650.2078864,-31.07673573,-9.028585943
3609,650.2079745,-30.91001483,-9.030648915
3610,650.2080625,-30.74330028,-9.032710006
3611,650.2081505,-30.57659208,-9.034769214
3612,650.2082384,-30.40989023,-9.036826539
3613,650.2083262,-30.24319473,-9.038881979
3614,650.2084139,-30.07650558,-9.040935532
3615,650.2085015,-29.90982279,-9.042987199
3616,650.2085891,-29.74314637,-9.045036977
3617,650.2086766,-29.57647631,-9.047084866
3618,650.208764,-29.40981262,-9.049130865
3619,650.2088514,-29.2431553,-9.051174972
3620,650.2089386,-29.07650435,-9.053217186
3621,650.2090258,-28.90985978,-9.055257507
3622,650.2091129,-28.74322159,-9.057295932
3623,650.2092,-28.57658978,-9.059332461
3624,650.2092869,-28.40996436,-9.061367094
3625,650.2093738,-28.24334532,-9.063399827
3626,650.2094606,-28.07673267,-9.065430662
3627,650.2095474,-27.91012641,-9.067459596
3628,650.209634,-27.74352654,-9.069486628
3629,650.2097206,-27.57693307,-9.071511758
3630,650.2098071,-27.410346,-9.073534983
3631,650.2098935,-27.24376533,-9.075556304
3632,650.2099798,-27.07719106,-9.077575719
3633,650.2100661,-26.9106232,-9.079593226
3634,650.2101523,-26.74406174,-9.081608825
3635,650.2102384,-26.57750669,-9.083622515
3636,650.2103244,-26.41095805,-9.085634294
3637,650.2104104,-26.24441583,-9.087644162
3638,650.2104963,-26.07788002,-9.089652117
3639,650.2105821,-25.91135062,-9.091658158
3640,650.2106678,-25.74482764,-9.093662284
3641,650.2107535,-25.57831108,-9.095664494
3642,650.210839,-25.41180094,-9.097664787
3643,650.2109245,-25.24529723,-9.099663162
3644,650.2110099,-25.07879993,-9.101659617
3645,650.2110953,-24.91230907,-9.103654153
3646,650.2111805,-24.74582462,-9.105646766
3647,650.2112657,-24.57934661,-9.107637457
3648,650.2113508,-24.41287503,-9.109626225
3649,650.2114358,-24.24640987,-9.111613067
3650,650.2115208,-24.07995115,-9.113597984
3651,650.2116056,-23.91349886,-9.115580974
3652,650.2116904,-23.747053,-9.117562036
3653,650.2117751,-23.58061358,-9.119541169
3654,650.2118597,-23.41418059,-9.121518371
3655,650.2119443,-23.24775404,-9.123493642
3656,650.2120288,-23.08133392,-9.125466981
3657,650.2121132,-22.91492024,-9.127438386
3658,650.2121975,-22.74851301,-9.129407857
3659,650.2122817,-22.58211221,-9.131375393
3660,650.2123659,-22.41571785,-9.133340991
3661,650.21245,-22.24932993,-9.135304652
3662,650.212534,-22.08294845,-9.137266374
3663,650.2126179,-21.91657341,-9.139226156
3664,650.2127017,-21.75020482,-9.141183997
3665,650.2127855,-21.58384266,-9.143139895
3666,650.2128692,-21.41748695,-9.145093851
3667,650.2129528,-21.25113768,-9.147045863
3668,650.2130363,-21.08479486,-9.148995929
3669,650.2131197,-20.91845847,-9.150944049
3670,650.2132031,-20.75212853,-9.152890221
3671,650.2132864,-20.58580504,-9.154834445
3672,650.2133696,-20.41948798,-9.156776719
3673,650.2134527,-20.25317737,-9.158717043
3674,650.2135358,-20.0868732,-9.160655414
3675,650.2136187,-19.92057548,-9.162591833
3676,650.2137016,-19.7542842,-9.164526299
3677,650.2137844,-19.58799935,-9.166458809
3678,650.2138672,-19.42172095,-9.168389363
3679,650.2139498,-19.255449,-9.170317961
3680,650.2140324,-19.08918348,-9.1722446
3681,650.2141149,-18.9229244,-9.17416928
3682,650.2141973,-18.75667177,-9.176091999
3683,650.2142796,-18.59042557,-9.178012758
3684,650.2143619,-18.42418581,-9.179931554
3685,650.214444,-18.25795249,-9.181848387
3686,650.2145261,-18.0917256,-9.183763255
3687,650.2146081,-17.92550516,-9.185676157
3688,650.2146901,-17.75929115,-9.187587094
3689,650.2147719,-17.59308357,-9.189496062
3690,650.2148537,-17.42688243,-9.191403062
3691,650.2149354,-17.26068771,-9.193308092
3692,650.215017,-17.09449944,-9.195211151
3693,650.2150985,-16.92831759,-9.197112239
3694,650.21518,-16.76214217,-9.199011353
3695,650.2152613,-16.59597318,-9.200908494
3696,650.2153426,-16.42981061,-9.20280366
3697,650.2154238,-16.26365447,-9.204696849
3698,650.2155049,-16.09750476,-9.206588062
3699,650.215586,-15.93136147,-9.208477296
3700,650.2156669,-15.7652246,-9.210364551
3701,650.2157478,-15.59909415,-9.212249826
3702,650.2158286,-15.43297012,-9.21413312
3703,650.2159093,-15.2668525,-9.216014432
3704,650.21599,-15.1007413,-9.21789376
3705,650.2160705,-14.93463651,-9.219771103
3706,650.216151,-14.76853813,-9.221646462
3707,650.2162314,-14.60244617,-9.223519834
3708,650.2163117,-14.43636061,-9.225391218
3709,650.2163919,-14.27028145,-9.227260614
3710,650.2164721,-14.10420871,-9.22912802
3711,650.2165521,-13.93814236,-9.230993435
3712,650.2166321,-13.77208241,-9.232856859
3713,650.216712,-13.60602886,-9.234718291
3714,650.2167918,-13.4399817,-9.236577728
3715,650.2168716,-13.27394094,-9.238435171
3716,650.2169512,-13.10790657,-9.240290618
3717,650.2170308,-12.94187858,-9.242144068
3718,650.2171103,-12.77585699,-9.24399552
3719,650.2171897,-12.60984177,-9.245844974
3720,650.217269,-12.44383294,-9.247692427
3721,650.2173483,-12.27783049,-9.24953788
3722,650.2174274,-12.11183441,-9.25138133
3723,650.2175065,-11.94584471,-9.253222778
3724,650.2175855,-11.77986137,-9.255062221
3725,650.2176644,-11.61388441,-9.25689966
3726,650.2177433,-11.44791381,-9.258735092
3727,650.217822,-11.28194957,-9.260568518
3728,650.2179007,-11.11599169,-9.262399935
3729,650.2179793,-10.95004017,-9.264229343
3730,650.2180578,-10.784095,-9.266056741
3731,650.2181362,-10.61815618,-9.267882127
3732,650.2182145,-10.45222372,-9.269705502
3733,650.2182928,-10.28629759,-9.271526863
3734,650.218371,-10.12037781,-9.27334621
3735,650.2184491,-9.95446436,-9.275163542
3736,650.2185271,-9.788557249,-9.276978857
3737,650.218605,-9.622656469,-9.278792155
3738,650.2186828,-9.456762018,-9.280603435
3739,650.2187606,-9.290873891,-9.282412695
3740,650.2188383,-9.124992085,-9.284219935
3741,650.2189158,-8.959116597,-9.286025154
3742,650.2189934,-8.793247424,-9.28782835
3743,650.2190708,-8.627384561,-9.289629523
3744,650.2191481,-8.461528005,-9.291428671
3745,650.2192254,-8.295677752,-9.293225794
3746,650.2193026,-8.129833799,-9.295020891
3747,650.2193796,-7.963996141,-9.29681396
3748,650.2194567,-7.798164776,-9.298605001
3749,650.2195336,-7.632339698,-9.300394012
3750,650.2196104,-7.466520905,-9.302180992
3751,650.2196872,-7.300708391,-9.303965941
3752,650.2197638,-7.134902154,-9.305748858
3753,650.2198404,-6.969102189,-9.307529741
3754,650.2199169,-6.803308492,-9.30930859
3755,650.2199934,-6.637521058,-9.311085402
3756,650.2200697,-6.471739884,-9.312860179
3757,650.220146,-6.305964965,-9.314632918
3758,650.2202221,-6.140196297,-9.316403618
3759,650.2202982,-5.974433876,-9.318172279
3760,650.2203742,-5.808677697,-9.319938899
3761,650.2204501,-5.642927755,-9.321703478
3762,650.220526,-5.477184047,-9.323466014
3763,650.2206017,-5.311446568,-9.325226506
3764,650.2206774,-5.145715313,-9.326984954
3765,650.2207529,-4.979990277,-9.328741357
3766,650.2208284,-4.814271456,-9.330495713
3767,650.2209038,-4.648558845,-9.332248021
3768,650.2209792,-4.48285244,-9.33399828
3769,650.2210544,-4.317152235,-9.33574649
3770,650.2211296,-4.151458226,-9.33749265
3771,650.2212046,-3.985770408,-9.339236758
3772,650.2212796,-3.820088775,-9.340978813
3773,650.2213545,-3.654413323,-9.342718815
3774,650.2214293,-3.488744047,-9.344456762
3775,650.2215041,-3.323080942,-9.346192654
3776,650.2215787,-3.157424002,-9.347926489
3777,650.2216533,-2.991773222,-9.349658266
3778,650.2217277,-2.826128598,-9.351387985
3779,650.2218021,-2.660490123,-9.353115645
3780,650.2218764,-2.494857793,-9.354841244
3781,650.2219507,-2.329231603,-9.356564781
3782,650.2220248,-2.163611546,-9.358286256
3783,650.2220988,-1.997997617,-9.360005668
3784,650.2221728,-1.832389811,-9.361723014
3785,650.2222467,-1.666788122,-9.363438296
3786,650.2223205,-1.501192546,-9.365151511
3787,650.2223942,-1.335603075,-9.366862658
3788,650.2224678,-1.170019705,-9.368571737
3789,650.2225413,-1.00444243,-9.370278746
3790,650.2226148,-0.838871243,-9.371983686
3791,650.2226881,-0.67330614,-9.373686553
3792,650.2227614,-0.507747114,-9.375387348
3793,650.2228346,-0.34219416,-9.37708607
3794,650.2229077,-0.176647272,-9.378782717
3795,650.2229807,-0.011106443,-9.380477289
3796,650.2230537,0.154428333,-9.382169785
3797,650.2231265,0.31995706,-9.383860203
3798,650.2231993,0.485479747,-9.385548543
3799,650.223272,0.650996397,-9.387234804
3800,650.2233445,0.816507019,-9.388918984
3801,650.223417,0.982011618,-9.390601083
3802,650.2234895,1.1475102,-9.3922811
3803,650.2235618,1.313002771,-9.393959033
3804,650.223634,1.478489339,-9.395634883
3805,650.2237062,1.643969909,-9.397308646
3806,650.2237783,1.809444487,-9.398980324
3807,650.2238502,1.974913081,-9.400649915
3808,650.2239221,2.140375697,-9.402317417
3809,650.2239939,2.305832341,-9.40398283
3810,650.2240657,2.471283019,-9.405646153
3811,650.2241373,2.63672774,-9.407307385
3812,650.2242089,2.802166508,-9.408966525
3813,650.2242803,2.967599332,-9.410623572
3814,650.2243517,3.133026217,-9.412278525
3815,650.224423,3.298447171,-9.413931382
3816,650.2244942,3.4638622,-9.415582144
3817,650.2245653,3.629271312,-9.417230809
3818,650.2246363,3.794674512,-9.418877375
3819,650.2247073,3.960071809,-9.420521843
3820,650.2247781,4.125463209,-9.422164211
3821,650.2248489,4.29084872,-9.423804478
3822,650.2249195,4.456228347,-9.425442643
3823,650.2249901,4.6216021,-9.427078705
3824,650.2250606,4.786969983,-9.428712663
3825,650.2251311,4.952332006,-9.430344517
3826,650.2252014,5.117688175,-9.431974265
3827,650.2252716,5.283038497,-9.433601905
3828,650.2253418,5.44838298,-9.435227439
3829,650.2254118,5.613721631,-9.436850863
3830,650.2254818,5.779054457,-9.438472178
3831,650.2255517,5.944381472,-9.440091382
3832,650.2256215,6.109702692,-9.441708475
3833,650.2256912,6.275018142,-9.443323455
3834,650.2257608,6.440327848,-9.444936322
3835,650.2258304,6.605631836,-9.446547076
3836,650.2258998,6.770930134,-9.448155715
3837,650.2259692,6.936222768,-9.449762238
3838,650.2260384,7.101509765,-9.451366645
3839,650.2261076,7.26679115,-9.452968935
3840,650.2261767,7.432066948,-9.454569107
3841,650.2262457,7.597337184,-9.45616716
3842,650.2263146,7.762601882,-9.457763094
3843,650.2263835,7.927861065,-9.459356907
3844,650.2264522,8.093114758,-9.4609486
3845,650.2265209,8.258362982,-9.46253817
3846,650.2265894,8.423605762,-9.464125618
3847,650.2266579,8.588843119,-9.465710941
3848,650.2267263,8.754075076,-9.467294141
3849,650.2267946,8.919301656,-9.468875215
3850,650.2268628,9.08452288,-9.470454162
3851,650.2269309,9.24973877,-9.472030983
3852,650.2269989,9.41494935,-9.473605676
3853,650.2270669,9.58015464,-9.475178239
3854,650.2271347,9.745354663,-9.476748674
3855,650.2272025,9.910549441,-9.478316978
3856,650.2272702,10.075739,-9.47988315
3857,650.2273378,10.24092335,-9.48144719
3858,650.2274053,10.40610252,-9.483009098
3859,650.2274727,10.57127654,-9.484568871
3860,650.22754,10.73644542,-9.48612651
3861,650.2276072,10.90160918,-9.487682013
3862,650.2276744,11.06676785,-9.489235379
3863,650.2277414,11.23192146,-9.490786608
3864,650.2278084,11.39707001,-9.492335699
3865,650.2278753,11.56221354,-9.493882651
3866,650.227942,11.72735207,-9.495427463
3867,650.2280087,11.89248561,-9.496970134
3868,650.2280753,12.0576142,-9.498510664
3869,650.2281418,12.22273785,-9.500049051
3870,650.2282083,12.38785659,-9.501585294
3871,650.2282746,12.55297044,-9.503119394
3872,650.2283408,12.71807943,-9.504651348
3873,650.228407,12.88318356,-9.506181156
3874,650.2284731,13.04828288,-9.507708818
3875,650.228539,13.2133774,-9.509234332
3876,650.2286049,13.37846715,-9.510757697
3877,650.2286707,13.54355214,-9.512278913
3878,650.2287364,13.70863241,-9.513797979
3879,650.228802,13.87370797,-9.515314894
3880,650.2288676,14.03877886,-9.516829657
3881,650.228933,14.20384509,-9.518342267
3882,650.2289984,14.36890669,-9.519852723
3883,650.2290636,14.53396369,-9.521361025
3884,650.2291288,14.6990161,-9.522867171
3885,650.2291938,14.86406395,-9.524371161
3886,650.2292588,15.02910728,-9.525872994
3887,650.2293237,15.19414609,-9.527372669
3888,650.2293885,15.35918042,-9.528870185
3889,650.2294532,15.52421029,-9.530365542
3890,650.2295179,15.68923573,-9.531858738
3891,650.2295824,15.85425676,-9.533349772
3892,650.2296468,16.0192734,-9.534838644
3893,650.2297112,16.18428568,-9.536325354
3894,650.2297754,16.34929363,-9.537809899
3895,650.2298396,16.51429728,-9.539292279
3896,650.2299037,16.67929663,-9.540772493
3897,650.2299677,16.84429173,-9.542250541
3898,650.2300316,17.0092826,-9.543726422
3899,650.2300954,17.17426925,-9.545200134
3900,650.2301591,17.33925173,-9.546671677
3901,650.2302227,17.50423004,-9.54814105
3902,650.2302862,17.66920423,-9.549608252
3903,650.2303497,17.8341743,-9.551073282
3904,650.230413,17.99914029,-9.552536139
3905,650.2304763,18.16410223,-9.553996823
3906,650.2305395,18.32906013,-9.555455333
3907,650.2306025,18.49401403,-9.556911667
3908,650.2306655,18.65896395,-9.558365825
3909,650.2307284,18.8239099,-9.559817806
3910,650.2307912,18.98885193,-9.561267609
3911,650.2308539,19.15379005,-9.562715233
3912,650.2309165,19.31872429,-9.564160677
3913,650.2309791,19.48365468,-9.565603941
3914,650.2310415,19.64858123,-9.567045024
3915,650.2311038,19.81350398,-9.568483924
3916,650.2311661,19.97842294,-9.56992064
3917,650.2312282,20.14333815,-9.571355173
3918,650.2312903,20.30824963,-9.572787521
3919,650.2313523,20.47315741,-9.574217682
3920,650.2314142,20.6380615,-9.575645657
3921,650.231476,20.80296194,-9.577071444
3922,650.2315377,20.96785874,-9.578495043
3923,650.2315993,21.13275194,-9.579916452
3924,650.2316608,21.29764156,-9.58133567
3925,650.2317222,21.46252763,-9.582752697
3926,650.2317835,21.62741016,-9.584167532
3927,650.2318448,21.79228918,-9.585580174
3928,650.2319059,21.95716473,-9.586990622
3929,650.231967,22.12203681,-9.588398875
3930,650.2320279,22.28690547,-9.589804933
3931,650.2320888,22.45177071,-9.591208793
3932,650.2321496,22.61663258,-9.592610456
3933,650.2322103,22.78149109,-9.59400992
3934,650.2322708,22.94634626,-9.595407185
3935,650.2323313,23.11119813,-9.596802249
3936,650.2323917,23.27604671,-9.598195113
3937,650.2324521,23.44089203,-9.599585773
3938,650.2325123,23.60573412,-9.600974231
3939,650.2325724,23.770573,-9.602360485
3940,650.2326324,23.9354087,-9.603744534
3941,650.2326924,24.10024124,-9.605126377
3942,650.2327522,24.26507064,-9.606506013
3943,650.232812,24.42989694,-9.607883442
3944,650.2328716,24.59472015,-9.609258662
3945,650.2329312,24.7595403,-9.610631672
3946,650.2329907,24.92435741,-9.612002472
3947,650.2330501,25.08917151,-9.61337106
3948,650.2331094,25.25398263,-9.614737436
3949,650.2331686,25.41879079,-9.616101599
3950,650.2332277,25.58359601,-9.617463548
3951,650.2332867,25.74839833,-9.618823281
3952,650.2333456,25.91319775,-9.620180799
3953,650.2334044,26.07799432,-9.621536099
3954,650.2334631,26.24278805,-9.622889182
3955,650.2335218,26.40757897,-9.624240046
3956,650.2335803,26.5723671,-9.62558869
3957,650.2336387,26.73715247,-9.626935113
3958,650.2336971,26.90193511,-9.628279314
3959,650.2337554,27.06671503,-9.629621294
3960,650.2338135,27.23149227,-9.630961049
3961,650.2338716,27.39626685,-9.63229858
3962,650.2339296,27.5610388,-9.633633886
3963,650.2339874,27.72580813,-9.634966965
3964,650.2340452,27.89057487,-9.636297817
3965,650.2341029,28.05533906,-9.63762644
3966,650.2341605,28.22010071,-9.638952835
3967,650.234218,28.38485985,-9.640276999
3968,650.2342754,28.5496165,-9.641598932
3969,650.2343328,28.7143707,-9.642918634
3970,650.23439,28.87912246,-9.644236102
3971,650.2344471,29.04387181,-9.645551336
3972,650.2345042,29.20861877,-9.646864335
3973,650.2345611,29.37336337,-9.648175099
3974,650.2346179,29.53810564,-9.649483625
3975,650.2346747,29.70284559,-9.650789914
3976,650.2347313,29.86758327,-9.652093965
3977,650.2347879,30.03231868,-9.653395775
3978,650.2348444,30.19705185,-9.654695345
3979,650.2349007,30.36178282,-9.655992673
3980,650.234957,30.5265116,-9.657287759
3981,650.2350132,30.69123822,-9.658580601
3982,650.2350693,30.85596271,-9.659871198
3983,650.2351253,31.02068508,-9.66115955
3984,650.2351812,31.18540537,-9.662445656
3985,650.235237,31.3501236,-9.663729514
3986,650.2352927,31.51483979,-9.665011124
3987,650.2353483,31.67955397,-9.666290484
3988,650.2354038,31.84426616,-9.667567594
3989,650.2354592,32.0089764,-9.668842453
3990,650.2355145,32.17368469,-9.670115059
3991,650.2355698,32.33839108,-9.671385412
3992,650.2356249,32.50309557,-9.672653511
3993,650.2356799,32.6677982,-9.673919354
3994,650.2357349,32.832499,-9.675182942
3995,650.2357897,32.99719798,-9.676444272
3996,650.2358445,33.16189517,-9.677703344
3997,650.2358991,33.3265906,-9.678960156
3998,650.2359537,33.49128429,-9.680214709
